작성자,내용,추천수
user-mb9nb7kc8z,가해자 인권만 챙기는 법원,0
user-pw9up7eq9f,형량이 너무 적다.,1
thelibrary5972,"사람들의 등급 여기서 말하고자 하는 것은 계급이나 재산을 말하고자 하는 것이 아니라 됨됨이 곧 마땅히 도리를 지켜야 할 것들을 지키지 않는 사람들이 있어서 부득이 등급을 나누게 되었다. 정죄하는 것이 문제이지 등급을 나누는 것은 문제가 아니라고 본다. 자신을 되돌아 보는 계기가 되기를 빈다. 1점 자기애가 너무 강해서 남들에게 피해를 주면서까지 자신의 이익을 관철하는 부류로 자신의 딸까지 재물로 여겨 겁탈할 정도로 이기적인 부류이다. 일명 사이코패스라고 한다. 양심기능이 아예 없다. 2점 자신을 너무 사랑한 나머지 자신의 이익에 조건이 부합하면 자식도 버릴 준비가 되어 있는 바람둥이들이 여기에 해당한다. 도박꾼들한테도 많이 보인다. 나르시스트. 주변사람들을 숙주로 활용한다. 2.5 자식들에게 직접 피해를 주지는 않지만 부모의 역할을 하지 않을 정도로 이기적인 오로지 자신만을 위해 사는 악질적인 부류. 위에 부류와 크게 차이나지 않으며 남을 속이는 일이라면 자존심도 버릴 정도이다. 소시오패스가 여기에 해당 된다. 양심이 없기는 사이코패스와 같아서 남을 이용하는데 탁월하여 사기꾼들한테 이런 성향이 많이 보인다. 1~2.5까지는 욕망에 충실한 부류들로 세상에 존재해서는 절대 안 될 부류들이다. 3점 부모에게 받은 유산을 형제들과 마땅히 나누워야 하거늘 혼자서 독차지하는 이기적 성향을 보이나 자식들은 끔찍히 챙긴다. 딱 놀부라고 생각하면 된다. 3.5점 권세가나 가진자(후보자 포함) 하고 가까워지기 위해서 쓸개라도 빼줄것 처럼 행동한다. 권력에서 물러나거나 가진것이 없으면 언제 그랬냐는 듯이 구실을 만들어서라도 관계를 청산 한다. 얍삽한 정형. 4점 남들한테 얻어 먹는 것은 좋아해도 남들한테 돈을 쓸때는 10원 쓰는 것도 아까워 한다. 약속을 잡을때 2중으로 잡아서 이익에 따라서 움직인다. 자기 식구들은 끔찍이 챙기는 성향이 있다. 1~4점 까지는 이성을 사용할 때 이기적인 목적으로만 사용한다. 여기 까지는 지칭할 때 인간이라는 표현을 쓰지 않고 인간이하라고 하거나 짐승 또는 기생충, 빈대 같은...... 경멸할 때 쓰는 용어를 주로 사용 한다. 5점 우리 주변에 흔히 보이는 부류로 10번 사면 관계유지를 위해서 1번은 사준다. 연락하기 전에는 연락이 없고 있다고 하더라도 부탁하거나 경조사 같은 일이 있을때만 연락 한다. 인생을 아무런 생각없이 습관대로 하던대로 사는 경우가 많다. 의외로 이런 부류들이 인류 80%라는 절반 이상을 차지할 정도로 아주 많다. 악수하거나 할때 눈이 마주치는 시간은 0.5초 이하로 아주 짧다. 마치 영혼이 없는 듯 하다. 무슨 생각으로 사는지...... 여기 까지는(1-5등급) 처음부터 교제하지 말고 멀리해야 할 부류들이다. 교제하면 인생이 매일 스트레스 받게 되고 꼬이거나 끝날 수 있다. 절대 개성의 차이가 아니라 함량 미달이거나 수준이하이다. 교육 수준을 말하는 것이 아님을 알아야 한다. 시골 촌부가 비오는 날 어느 골목에서 스승을 알아 보고 절을 올렸다는 이야기가 있었지만 오늘날 현실은 스승을 삿대질하고 욕하는 시대이다. Giver Taker의 경계선상에 서 있다. 6점 비로소 인간 반열에 올라와서 위에 인간이하들 하고는 좀 달라서 최소한 양심은 있으나 희생정신은 부족하다. 여기서 부터는 주거니 받거니 ..... 교제가 가능하나 친구는 될 수 없다. 왜냐하면 이사가면 연락이 두절 될테니까! 7점 인류애가 있어서 사명감을 가지고 봉사활동을 자주 다니며 이런 활동들을 통해서 의미와 행복을 찾으려고 노력한다. 과거에 독립투사들에게 많이 나타나는 부류들이다. 여기서 부터는 거의 멸종 되어 찾아 보기 힘든 의인들이다. 기부도 기본적으로 자주 한다. 대의를 중요하게 여기다 보니 주변 사람들 희생이 크다. 이성을 이기적인 목적에 사용하는 부류들과 다르게 드디어 감성을 사용하는 부류들이다. 감성을 사용하더라도 1~5레벨들이 주로 사용하는 분노, 시기심, 열등감 같은 것이 아니라 공감, 측은지심 , 동정심 이런 감성을 주로 사용한다. 8점 이정도 등급은 이타심이 커서 허심탄회하게 이야기를 나눌 수 있으며 희생정신도 커서 친구가 가능한 부류이다. 현실과 이상사이의 괴리를 좁힐줄 안다. 좀 처럼 만나기 힘든 부류로 보석 같은 부류이다. 상처를 잘 받는 부류이기도 하다. 비로소 인간이 아닌 사람에 가까운 부류이다. 우리 흔히하는 말로 대인이라는 표현을 쓴다. 돈을 빌려 주면 되돌려 줄때까지 종용하지 않는 비범함을 보이기도 한다. 정이 많은 한국에 5만명당 1명 있을까 한다. 다른 나라들에서는 더 더욱 희박하여 500만명당 1명 있을까? 9점 성서에 나오는 인물들로 정석대로 살기에 융통성이 없어 보이나 이타심과 양심이 아주 예민하여 티끝만큼도 오점을 허용하지 않는 비로소 사람반열에 올라온 부류들이다. 그 만큼 사람답게 산다는 것은 아주 어려운 것으로 자신의 취향보다 도덕적 책임을 더 중요시 여긴 사람들이다. 설령 법이 없어도 ...... 성서 인물들인 헷사람 욥이나 이삭의 아들 요셉, 예언자 다니엘, 사울의 아들 요나단 같이 자신을 완벽하게 비울 수 있는 부류이다. 선한 사마리아인 처럼 손해를 감수할 정도로 대인배 스러운 면모를 보여준다. 아마도 이삭의 아들 요셉은 9.5가 아닐까 한다. 자신을 노예로 팔아넘긴 형들을 무조껀 용서한 것을 보면...... 21세기에는 멸종되서 없는 것으로 안다. 10점 만점으로 불완전한 인간에게는 찾을 수 없고 자신의 생명까지도 희생한 예수 그리스도가 표본이랄까! 사과를 하지 않을지라도 자신을 죽음으로 몰고간 많은 사람들을 용서할 정도!",0
user-up8xs7ro3q,10년도 안받네...,0
user-gj8eh8wo4s,우리나라는 아직멀었다 성폭행 범죄에는 형량이 넘 가볌다 .사람이 죽었는데 7년형이라니 ㅈㅈㅈ,0
user-vi3mz2sz7c,범죄자를 위한 나라,0
user-ii4dg9ef8s,얼굴 공개는 왜 안하냐??,0
psnqs2926,이 사람은 얼굴 왜 가려줫나?,0
rogoutrogout,영화 홀리데이 2022년 버전이네요 유전무죄 무전유죄,2
user-uv1tf7hi7j,7년 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
h.n_____n6624,"와 진짜 불쌍하긴하다.. 지가 멘탈약해서 쟈살한걸 가지고 7년 ㅋㅋㅋ 재수없게 공론화되고 군사법원에 뺵도없어서 나가리됬구만 쯧,,, 성추행이 7년 ㅋㅋㅋㅋㅋㅋ말세다말세",1
user-qo8zw1ei2e,장동훈 중사 행복하냐?,0
user-tg8oy8uu8k,개판법 7년 에 유 ..,0
choijongsung7893,무기징역 아닌겨,0
user-ej6zd1kp5f,나와서 또 하라는 소리인데 뭘 ㅋㅋㅋㅋㅋㅋ,0
ggaran56,에휴...,0
user-wy9kh6xy9d,70년형 아니고 가볍게7년? 약하다 국외는 40년 할든 영창35년 실형 75년,0
user-mo2de4he9f,"산 놈은 살아야지...., 이 개 소리에 열화와 같이 성원하는 개떼들 때문이다. 개똥밭에 굴러도 이승이 좋다? 그 개똥밭이 얼마나 처절한지 알게 해줄 의인이 아쉽다. 억울하고 분하면 그 몸과 정신이 옥쇄할 때까지 싸워라! 어차피 죽기로 맘 먹었다면....,",0
user-rh8vp5pu7z,고작 7년,0
user-tp2se1qx1c,전쟁이 답,0
user-ul7ss2hx8q,토나온다,0
user-cy4og6tb5y,이런데 국뽕질 하는 애들 극혐.,1
asdfsadfdfg,성추행7년이면 많이 나왔구만 뭔,0
user-gu5hr5yw3f,빨개서 그래요,0
user-sw7hg6mj8g,"나분사람들어.. 대법원이네자녀들도, 당해바라.. 법관놈들아!",4
