작성자,내용,추천수
user-lm1ot9pf1k,진짜 장중사와 다른 가해자 인간쓰레기들 강력하게 처벌합시다.. 언제까지 이런 일이 반복되는지.. 하..,60
user-kt3si3in8u,첫소절부터 감동이네요~~ 삼가고인의 명복을 빕니다~~ 가족분들도 힘내세요~,12
godqhrwnsmsdkdl,"그알은 그리 잘 챙겨보는 편은 아닙니다. 이번 편은 어머니와 함께 시청했습니다. 부디 모든 진실이 밝혀지길 바라며, 고인을 아직 떠나보내지 못한 피해 가족, 진실을 밝히기 위해 일하는 분들께 위로와 응원합니다. 삼가 고인의 명복을 빕니다.",11
aritraghosh2613,"Rest in peace, Yeram. Sorry people failed you. But we will always remember you",0
user-wg2jk4ql8n,"신고 후 대응을 보면 공군에서 이렇게 은폐한 사건이 얼마나 많을까싶다,, 삼가고인의 명복을 빕니다..",20
pd4984,삼가 고인의 명복을 빕니다 그리고 어느 조직에서든 이런일이 다시없길..,21
marineqoo,이예람 선임하사님 꼭 좋은 곳에서 끝까지 지켜봐주세요. 현재는 안타까운 소식들 뿐이지만 세상은 그들의 최후까지 꼭 지켜볼것입니다. 아빠 엄마 오빠 세분 모두 힘내십시오 보는 저 역시 눈물이 멈추기 어렵고 울분이 밀려올라오지만 절대 잊지 마시고 끝까지 지켜봐주세요 고통스럽겠지만 이겨내야만 합니다. 우리가 함께 이예람 선임하사님을 잊지 않고 기억하겠습니다.... 필승~!,0
redbing9237,진짜 슬프네요 고인의 명복을,18
8520bada,이제껏 그것이 알고싶다에서 군의 폐쇄적인 문화에대해 알려왔고 알리고 있는데도.. 여전히 군은 변화하지 않네요... 삼가 고인의 명복을 빕니다 ....,2
wogys2887,가해자 죽을때까지 고통받으면서 살아라. 삼가 고인의 명복을 빕니다..,2
user-hwammaneum,노래 진짜 잘부르시고 또 눈물나게 곡이 좋아서 더 맘아프네요... 부디 억울함이 풀려 좋은곳으로 가시기를..ㅠㅠ,3
user-wf3hm3ln2f,너무 마음이 아프네요 고인의 명복을 빕니다,2
user-kc4vo3ti8j,고등학교 생활을 멀리서나마 함께 했던 선배로서..신입생 적응 교육부터 임관식까지 많은 이야길 주고 받진 못했지만 얼마나 밝은 후배였는지는 알고 있음을. 그래서 더욱 가슴 아프고 안타깝습니다. 선배로서 해줄 수 있는게 이 일이 잊혀지지 않기만을 바라는 것뿐이라는 사실이 그대에게 너무나도 죄송할뿐입니다. 기억할게.. 예람아. 삼가 고인의 명복을 빕니다.,8
user-jk6sp4rp2d,눈물난다진짜...왜 피해자가 더 고통받아야만하는지...,36
Bearsfather7,ㅠㅠ 얼마나 아프고 힘드셨을지 삼가 고인의 명복을 빕니다,6
user-bs3vn3ns4i,고인의 명복을 빕니다.,1
n3ssaverse,i came from stephanie soo’s video about your beautiful sister. her life will never be forgotten. we will be with you through all steps of the way.,3
eriyayu7026,모든 가해자들은 편히 죽을 생각 하지 말길..,6
user-dy3hz2lz4t,너무 마음 아프네요.. 부모님의 음성이 더 가슴을 무겁게 만듭니다.. 삼고 고인의 명복을 빕니다.. 가해자 새끼들 꼭 처벌 받길,2
lovelymimi4360,RIP beautiful soul hope u are happy where ever u are now and RIP to all the ppl we have lost that hold special place in our hearts,0
hys501ss,노래만 들어도 울컥하네요. 이예람 중사는 그냥 하늘을 사랑해서 공군에 갔고 남편도 만나서 행복했을 텐데 이런 사건 볼 때마다 진짜 가슴이 너무 아파요. 부디 본인이 좋아했던 하늘에서는 행복하기만을 빌게요.,1
user-rz9bw8jv6m,아 진짜 너무 가슴 아프다..... 왜 아무 잘못도 없는 피해자가 고통받아야 되지??? 가해자 감싸준놈들 다 천벌 받기를...........,4
ricalee5884,아우 아까운 생명이 이렇게 갔네요. 얼마나 억울했을까... 얼마나 두려웠을까... 얼마나 막막했을까... 내가 해줄수 있는 일은 없었을까... 하늘나라에서라도 행복하시길 바래요.,2
user-ny7ob2lc7c,힘내세요 가해자들 꼭벌받게하세요,34
user-ge6dp5iy7x,삼가 고인의 명복을 빕니다,1
audlz,장중사 한명만 조지면 됐을일을 이렇게 크게 만든것도 레전드다 진짜…,60
jsc8217,눈물 나네요. 부디 좋은곳에서 쉬시길~,3
minami_uuu,I am a sobbing mess rn. No one deserves what she went through.,1
RangE1226,아... 너무 슬프다....ㅠㅠㅠ 명복을 빌겠습니다...,12
clairekim4668,고 이예람 중사.. 우연히 사건을 접했고 분노하여 잠을 이를 수가 없었네요 가족들의 목소리를 들으니 더욱 눈물이 나고 너무 안타까워서 오열했습니다 저리도 사랑스런 딸을 먼저 보낸 부모님의 마음이 느껴져서요 ㅠㅠ.. 하늘에선 근심 걱정 없이 행복하길 바라요 다시는 이런 일이 생기지 않아야합니다 정말..,1
user-zo9yi8db8g,"고 이예람 중사 ""하늘의별""이 되어 아무 근심걱정없이 편하게 지내요 삼가 고인의 명복을 빕니다",16
Juli3t_g0m3z,Rest in peace Yeram.. rest in peace I hope you are able to move on. I'm sorry they failed you.️,0
user-bm8yu6dm2o,그알보고 옵니다...얼마나 힘들었을지 감히 가늠하기 어렵네요 공군이라는 멋진 직업을 택했을때 무척 기뻐했을텐데 이딴 더럽고 저질스러운 조직때문에 아파했을거라고 생각하니 너무 마음이 미워지네요 대한민국의 군조직이 너무나 폐쇄적이고 피해자를 2차가해를 모자라서 죽여버리니 어디 기댈대도 없었을거라 생각이 드네요...그곳에서는 아무생각말고 편하고 즐겁게 쉬었음 하네요 성추행한 가해자는 물론 공군 조직뿐만 아니라 모든 언론과 군판사 모두 기억하겠습니다 너희들이 죽인거라고 절대로 용서않고 하나하나 기억하겠다고 제발 벌 받기를 바라겠다고,3
user-jl6py1lq3e,가족들의 아픔이 묻어나는 노래입니다 그래서 너무 슬프고 눈물이 나네요 꼭 가해자들이 처벌 받기를 바래요 삼가 고인의 명복을 뵙니다,1
Dys553,삼가 고인의 명복을 빕니다,11
Alicecarlylecullen,"성폭행당한 피해자중 한사람으로써, 초4때지만 30넘은나이에도 생각이난다. 그때 도와주지말걸... 그리로 안갈걸... 더 저항을 할걸.... 그때로 돌아가고 싶다... 내지옥같은 삶의 시작인 그때로... 다시돌아간다면 그놈근처에도 안갈거고 그놈피할걸..... 그래도 그나마 참고 참아서 30살넘게 살아보니까 살아지더라 내속은 문드러졌지만 약없이는 못살지만..... 성폭행피해자분들 우리가 잘못한게 아니에요....그놈그냔이 잘못한거에요......우리는 몰랐고 참았고 그랬을뿐이에요.....",26
user-ti2rn2yi8t,삼가고인의 명복을빕니다 한명 한명의 관심이 모여 부디 더이상 이런 일이 없었으면 좋겠습니다 그곳에선 부디 행복하세요,0
Thebattleofsalsu,삼가 고인의 명복을 빕니다. 우리나라 사회 전체가 반성해야 하고 특히 군 문화 자체가 바뀌어야 할 큰 사건이고 피해자 얼굴이 아니라 수 많은 직간접 가해자들 신상을 전부 공개하고 살인죄를 적용해서 처벌하고 모두 군인 연금을 못 받게 해야 합니다.,1
user-bn3eg7jm2y,삼가고인의 명복을 빕니다. 제일이 아닌데도 제일처럼 영상 보는내내 화가 치밀듯이 화가났습니다.거기선 아무 걱정없이 행복하게 보내셨으면 좋겠습니다...,3
user-yq3oi6dg2f,저 예쁜 딸을 다시 못보는 부모맘은 어떨지 ㅜㅠ 감히 알지 못하겠습니다 가해자와 그를 두둔하는 인간든 꼭 되돌려 받기를,8
hyun_mycom,삼가 고인의 명복을 빕니다. 영상 마지막 가족들 말씀이 가슴을 울리내요ㅠ.ㅠ,5
user-oh7zb8dy6n,너무 가슴 아프네요. 고인의 명복을 빕니다.,2
user-yi8xd5rf7w,마지막 가족분들 멘트에 그만 참았던 눈물이 나네요ㅜ 남인 제가 이리 마음이 아픈데 가족분들 맘은 오죽할까요? 부디 남은 가족분들 맘 잘 추스리시고 삼가 고인의 명복을 빕니다 가해자들은 반드시 엄벌에 처해지길 바랍니다!!,3
likebone2256,삼가 고인의 명복을 빕니다…모든이들도 이제는 어느정도라도 알것입니다…평안하시기를…,1
user-ph6sb5mv3r,미안해요 지켜주지 못해서요ㅠㅠ 당신을 영원히 잊지 않을께요 그곳에서는 아픔도 괴로움도 없이 편히 쉬세요.,1
gray-cl9pp,삼가고인의명복을빕니다,2
cloud_nine-ni2by,1년가까이 차가운 냉동고안에 있다는걸 방송보고 알았어요. 진짜 너무 가슴 아프고 죄지은 가해자와 관련자들이 평생 마음의 빚을 안고 살기를... 제대로 된 처벌이 된건지 아직도 의문입니다.,1
2wusgueo3heisj54,그곳에서는 부디 평안하시길... 보면서 너무 슬퍼서 눈물 닦느라 정신이 없었네요,5
user-dg5mu5hc4l,"비록 공군 병사로 전역했고, 또 공군에 자부심이 있었지만 이 사건 터진 뒤로 어디가서 공군이라 말하기가 부끄러웠고 또 군대에 대한 혐오감이 더 높아졌습니다. 사회에 나와서 상종하지 말아야할 직업 1순위가 직업군인이라는게 또 한번 각골난망되었습니다.",31
sungkuk2,그 어떤 말로 이 마음을 표현할 수 있을까요.. 어디에 계시든 편한 마음을 갖길 간절히 바라봅니다.,7
jaewookim1762,정말 화가치미네요. 술먹고 더러운 욕정을 못참고 파렴치한 짓거리를 저지르고 사과는 커녕 회피하고 사건을 무마시키려햇던 정말 인간을 포기한 쓰레기. 처벌해주세요. 엄연히 성희롱이며 성폭행 그리고 협박입니다. 이젠 그멍청한 인간들 다 내쫒고 새로운법으로 여성과 아이들을 보호해주세요,5
user-ol1is2iv8k,가슴이 먹먹하네요^^남은 가족 편아하게 사세요^^,6
user-xe9qv6ut4m,명복을빕니다,1
user-er1wh2ox4u,슬프다 ..하늘에서행복하시길,7
SmackedD247,Rip beautiful soul she still to this day doesn’t have the justice she deserves much love to her from the heavens above 🫶,0
Suhoshin-nj9ww,명복을 빕니다.,11
user-ol5kb2sc5v,법을 강화시키자 정말 마음이 아프다,1
user-uw2sw4en8p,삼가 고인의 명복을 빕니다.,3
naul486,이렇게나 사랑해주는 가족과 이별이 얼마나 마음이 아렸을까…,1
user-ft6ux9sq2b,명복을 빕니다..꽃도 다 피워보지 못하고..같은 남자 같은 어른으로써 너무 미안하고 또 미안합니다..,1
user-xt7vr1sb7v,아진짜 가족분들 울지를않아서 더슬펐던 가슴이넘 아려서 고통이었는데 가족들슬픔을 헤아릴수도 없을것같아서 더 아팠던 이름 고이예람 중사 기억할께요~~,2
user-jf7rr7he8q,삼가 고인의 명복을 빕니다. 꼭 진실이 밝혀지고 벌받아야할사람들이 마땅히 벌받아 여기서의 억울함 모두 풀수있길 그래서 조금이나마 위로가 되길 소망합니다 넘 안타깝습니다,1
user-jn1so9fp7u,이건 자살이 아니라 타살이다. 저런 괴롭힘과 압박을 견딜 사람 얼마나 있을까... 유가족분들 모두 기운내세요. 피의자 놈은 언젠가 분명 뿌린대로 거두게 될 것입니다. 피의자 놈 죽이진 못할 지언정 얼굴 신상 까버리세요. 그 새끼는 보호받을 자격 없습니다.,2
tghj918,제발 군인으로서 군필으로서 부끄럽지 않은 군대의 모습을 보여주십시오. 젠더 갈등이 아닌 피해자와 가해자의 입장에서 공정한 판결을 내려주십시오. 성군기 위반에 있어 여태껏 지켜왔던 엄정한 판결을 다시 내려주십시오.,2
user-bk1ss1ei6u,고인의 명복을 빕니다 너무 안타까워 눈물이 납니다,2
user-lc7ig3uc8n,삼가 고인의 명복을 빕니다....,5
annne669,I just don't understand why some people only care about their feelings and just neglect others like a waste. someone who has a deep belief in those people who is she working with and practiced hard to get a post like that and then this happens at last. sadly it's a scary world we're living in.,2
user-hz9ct1mz6l,삼가고인의 명복을빕니다,1
dna4825,당신은 우리를 지켜주는 수호자였지만 정작 우린 당신을 지켜주지 못 했다...,3
user-dp3dj4bc2u,따뜻한 노래에요...,17
teajunmam,모든게 숨겨진채.. 군이 한명의 목숨을 앗아갔네요.. 또 이런일이 안 일어나야할텐데.. 제발 숨기지 맙시다.,0
siyapatil341,I wish the world would have been kinder to you and your family,0
jws5881,"자살로 몰고 간 살인이죠.군의 명예는 은폐해서 지키는게 아니라 명명백백 밝혀 지켜지길,죄 지은 자가 지은 만큼의 가책과 처벌을 받기를..기도합니다.그리고 삼가 명복을 빕니다.",1
seneritaieremia-ki8tx,"we love you beautiful yeram, its ok, you did well you can rest now! ️",1
nwaary97,️‍️‍️‍hope she is in better place waiting for her loved ones.,1
user-lh4zh2ki6n,이 사건에 관련 있는 모든 사람들 2차 가해자들 인간답게 삽시다 좀. 왜 사람이 양심을 저버리고 그딴식으로 사나요 부끄럽지도 않나요,13
vaniagarwal8555,she had such a beautiful smile.. its sad to think how betrayed and lost she must have felt to think taking her own life was the only option left... its sooo sick the world is soo sick ahh,0
user-wj2ox6oy4h,명복을 빕니다..,1
jaquelinefrias6938,"This is so heart breaking, her brother, mom and day saying their goodbyes and for her to not worry",0
adrialvarado9753,My heart hurts for her and her family. So sad that it really had to end up in such a horrible tragedy just cause of some horny low life scum excuse of a men . My heart hoes to the family rip girl,0
user-vt5xt7yb8h,얼마나 억울하고 답답했을지ㅠㅠ 저도 공무원 상사 성추행 신고하고 가해자도 문제지만 조직의 대처에 상처받고 있습니다. 가해자 업무까지 제가 해야했으며 위로는커녕 가해자업무 떠안느라 연가를 못 썼다는 이유로 성과 최하등급을 주더군요. 마치 제가 조직에 피해를 주는 느낌이며 조직에서 버림받은 느낌이예요 제가 꼬리쳐서 상사가 그랬다는둥 정말 억울하고 답답해요 이러다 죽는구나 싶습니다ㅠㅠ 고 이예람씨 하늘에서 편히 쉬세요.. 피해사실보다 조직의 대처에 더 상처받는거죠...,5
yanivkhongsai3217,Such a beautiful soul rest in peace yeram,0
seyun325,한 가정에.. 한 소중한 사람에게.. 더러운 손길이 닿으니 그 모든 것이 부서졌다.. 가장 가까운 사람들이 외면하고 그 부서진 조각들을 맞추는데 손길 한번 안 주니.. 얼마나 힘들었을까...,1
notaperson7986,Making me tear up right now,0
dakshyanivasudev1650,Rest in peace lee yeram️️️,0
mafr_SONA,삼가 고인의 명복을 빕니다,5
Gemineyestar,I'm so sorry for your loss,0
tedkim1696,먼저떠난 딸을 묻을곳은 가슴밖에없어,25
jjhaan2940,I am from Scotland however looking at this I’m crying so much! This so sad,0
mio_star,I hope her husband is fine and happy,1
76ab03,"더럽고추악한인간들이 뻔뻔하게 남아있는 이현실이 너무싫어요... 이중사님, 부디좋은곳에 도착하셨길바라요...",1
hyeontae8234,가해자들 꼭 천벌 받게 해주세요!!,2
naep,남 눈에 피눈물 나게한 만큼 그고통 다 돌려 받을겁니다 인간이길 포기한 동물들 같으니라구,3
user-ty9gx5te2t,마지막 동영상 촬영... 애절한 표정... 생각이 계속나네요ㅠ 너무 가슴 아프네요,0
neo4ranghae,너무 맘 아프다...,1
user-br1cg2zz9k,삼가고인의 명복을 빕니다,0
user-cq8qr9yw8l,음악듣고 울컥... ㅠㅠ,2
user-fb7uf4xj7t,1:35 천국에서 이예람 중사님을 뵙겠습니다. 이예람 중사님 천국에서 영생하고 계실거라 믿습니다,1
NaNaNa-go6dp,악마들 진짜 소름 끼친다... 부모님은 너무나도 소중한 딸이라서 가슴에도 묻을 수 없을것만 같다...,1
jaquelinefrias6938,Im crying omg my heart breaks for her family and for her. I hope the judges changes their sick mind and puts a death sentence to that pig,0
ajaegag3896,1년 후면 금새 잊혀져 가고 몇년이 지난 후에 또다른 피해자가 목을 메고 그때 또다시 왜 바뀌지 않나 이러다가 다시 잊혀지고 그리고 또 누군가 목을 메고... 사건 -> 자살 -> 떠들썩 -> 잠잠 -> 사건 -> 자살 -> 떠들썩 -> 잠잠 ...,7
MGArtDZN,To kill yourself because you were not respected as a human being is so heart breaking...People should be more aware of their own actions and pushisment need to be applied whenever this things happen!,0
user-nl8pi5en4i,하늘에선 편히 쉬세요,1
Hailey-fc5ji,'전 익 수' 불구속으로 밀어붙인 녹취록없다고 하다가 pd님이 들었다하니까 조작된거라며 바로 탈룰라 시전하던 그 인물임,3
user-iv1ck7bd7u,에휴.. 남일 같지 않네요. 딸아이도 올해 20살 대학생 인데 부사관 하겠다고 준비 중인데 부모로서 반대도 몇번 해봤지만 본인이 부사관 되겠다는 의지가 확고해서 더는 반대 않고 이젠 반대 보다는 지켜 보는 입장인데 이런 사건들 접하다 보면 여러가지 생각이 많이 드네요.ㅡㅜ 하루 빨리 고인의 명예가 회복되길 바라고 가해자는 엄벌에 처해졌으면 합니다. 삼가 고인의 명복을 빕니다.,2
SmrmaakRlqkfsus,예람이 누나.. 저렇게 젊고 예쁜데.. 어휴.,2
user-hg6ch2yk4l,이런 상황에서 여가부를 없앤다는 신정부.... 각성해야합니다! 그리고 대통령임기도 늘려야 합니다. 그래서 문재인님께서 앞으로 5년은 더 집권하셔서 완성된 민주국가를 만드셔야 합니다.,3
user-kl3mq4kl2o,나라 지킬려고 군대갔더니 이게 무슨 날벼락이냐....에휴...속상합니다 진짜로....,3
user-tp9bm6yw5y,가해자 인간들 평생 천벌받고 살아라.,1
seantiger477,사건 덮으려고한 군인들 직위해제 시켜서 앞으론 군대내에서 이런범죄 못덮게 만들어야함,2
Sam_Sung_Car,예전 문성근의 다큐세상 그것이 알고싶다 김훈 중위 의문사 방송에서도 그랬지만 아직도 대한민국은 군문화가 곱지 않게 느껴진다.,10
user-dh3tm7xp9o,공군 조사관 전씨 .. 천벌 받아라 !! 너 아니면 니 가족 손자까지,2
user-qu3fw7hi4c,너무 슬퍼... ㅠㅠ,1
kaleahcollins4567,This is so messed up that many people in the military post this is not just a South Korean problem this happens in the United States as well both men and women many had suffered in silence many had even died in silence knowing what really happened to them we all know what they went through in the military like the police they have their own code and it sucks because you have no choice these people are supposed to protect your life in the line of duty,0
onedldus,군대 근무시간 외 회식 다 없애라...거의 모든 간부간 문제들... 뉴스에 나오지 않았을 뿐이지... 마음이 너무 아프다,0
user-gy3ji4ly4l,비리 관련자들을 강력하게 형사처벌을 해야합니다!!!,3
user-qf5sy6sp2p,남의 귀한딸을. 가해자 꼭 벌받길,1
Nokdu.,"THIS IS SO SAD :""(",0
user-bu5du9rd2r,R.I.P,3
vaimiritearts3936,,0
jaechenlee6578,대한민국이 고쳐가야할 시스템이 많다 건국이래 몇십년동안 옛 시스템을 가지고 가는게 맞나 싶다,2
user-ib8tt6xg1b,고마워요 !,2
user-vq6zp4wt5l,3월26일 그것이알고싶다 방송보고 참 화가 많이 나더군요 그리고 삼가 고인의 명복을 빕니다,0
user-to2wp2gl2z,하이고... 편히 쉬세요,0
user-lv8jp8hv8k,"이 노래 들으니까 정말 화가나네요.. 군대 다녀온 분들은 아실거임, 직업군인들이 어떻고 어떤 삶을 사는지. 나라에 충성을 다한다는 일념으로 복무하는 직업군인들이 얼마나 되는지. 그저 공부 못하고 할거 없어서 군인 하는게 과연 옛말인지. 군대라는 조직은 이미 자정작용을 상실한게 아닐까요? 혹여 저의 여동생이 직업군인을 만난다면 저는 결단코 반대합니다",2
user-yz2ud3ox2k,가해자 엄벌좀 공군 성폭력 사태에 이따위로 대처해선 안된다,1
user-zx7sg5qr3f,SBS 방송국 ' 그 것이 알고싶다 ☆ ' 첫회 1991년 5 월 방영된 이형호 어린이 유괴 살인사건을 다룬 일명 ' 그 놈 목소리 ' 사건을 31 년이 지났지만은 다시 제작해 주실 수 있겠습니까 ?,2
user-gg3wf9eo9l,"성추행에 빠른 진상규명하고 피해자에게 사과하고 대책을 세워줬으면 한여성이 죽음을 택했을까요 ? 문정부가 군부에 진정된 조사를 지시했으면 한여성군인이 목숨을 달리 했어쓸까요 ! 한군인여성이 남잔들만 우글거리는 그곳에 먹이가 된건 아닐까, 개탄스럽습니다, 지금이라도 성차별없는 대한민국 군대가 되었으면합니다 다시한번 삼가 고인의 명복을 빕니다 .",17
ahn8155,슬프고 화가 난다.. ㅠㅠ,1
user-bk9xg9qt7d,10년전에 군필자인데.. 군대에서 피해자는 오히려 보호받지 못하고 낙인찍히는건 병사나 간부나.. 그때나..지금이나 똑같네,8
rrrrrrrrs,관련자 엄중 처벌. 그렇지 않으면 2차가해는 계속될것입니다.,0
user-hv6mb1jb7h,하 ~~~ 이런 ㅜㅜ 슬프네요ㅜㅜ,0
user-rg3xh9bs6h,진짜 군대는 너무 문제가많다.... 편히 잠드세요..,1
user-jr6vr7kq5h,뭐 말만하면 조작됐대.. 방송에 나온 놈들..양심이 있어봐라…방송피디 왔다갔다하고 이정도됐으면 다 내려놓고 이실직고해야지 끝까지 발악하네..어떻게든 지자릴 지켜려고..지독한놈들 ㅉㅉ 삼가 고인의 명복을 빕니다.,2
jazzyg.1374,Here coz of Rotten Mango coverage of the case. Praying for her,0
Maria-hq6dh,Yerams murder should get a life sentence or the death penalty. 7 years is a joke for a life taken.,1
juniorsinaise3340,Sigh this hurts,0
gracezodinpuii8406,,0
Fighter0023,공군참모총장 씹는 법무실장 ㅈㄴ충격적이었네 육군때 육군참모총장보고 국방부장관 다음 끝판왕이구나 생각했는데,1
user-tw4im8ev5e,공군출신인데 가해자 중사랑 불구속내린 법무관 개패고 싶네 이미지를 아주 나락보내서 성실히 국방의 의무를 이행한 공군들까지 싸그리 치욕적으로 만들었다 공군이 이만큼 불미스러운 사건이 언제 있었나 처음이다 아주 뭐같네 진짜,0
user-il3ji5og1s,기억할게요.,1
Pop-pv4xt,부모님들 불쌍해서 어떡해요ㅠㅠㅠㅠㅠ 살인자 새끼 얼굴이나 공개하지,4
user-ix4qe9ew2c,힘 권력 정권 세상이 왜이러는지 모르겠네여 다잡아족치고싶습니다 삼가고인의 명복을빕니다,0
yslee5313,차라리 전역하고 민간시스템에서 치료하고 대응책을 찾았으면 나았을것을.....,0
user-rq9zp9yo2x,ㅠㅠ,1
sj-ux7sq,ㅠㅠㅠ,0
namoo0613,군대라는곳이 정말 폐쇄적이란 생각이 많이 들었다,0
user-jc9vl4si5q,법무실에서 조사 받아봤던 나는 끝까지 볼수 없었다,0
nasari1392,나라일하려고갔는데...참 남자새키는왜 신상정보공개안함????진짜 법개같다정말,7
cgnheonydtm,아... 노래부터 슬프네... 죄를 저지른 단 한thㅐ끼때메 어느 군소속이고 어느 회사라고 어느학교여서 쪽팔린다고 죄를 뒤집어 씌우다 못해 은신할라고 그새 튀게 만들라고 그리고 언론에 보도를 막는다고 해서 좋을께 못된다는게 잇엇네,0
user-ip3lv1fq7i,성범죄 및 남에게 자살을 유발하거나 또는 살해범 들은 똑같이 단두대 가야한다 본다 가해자의 인권? 그들의 인권을 수호라 부르짖는자 들아 니들도 피해자와 같은 처지에도 가해자를 수호 한다고 나설 용자가 있을까?ㅋㅋ성인 말고 없다 본다 고로 죽음은 죽음으로서 등가교환이 가장 숭고한 집행이자 질서 유지라 확신한다.,0
user-gx9lz5qf9q,방송보는중인데 담당했던 사람 계좌추적좀 해보세요 나참...저런사람이 아직 뻔뻔히 자릴 유지하다니,0
ziro0416,어떠한 경우에도 징병제 군대는 절대로 믿지 않을 것이며 징병제 군대는 어떤 시대가 되어도 어떤 세상이 되어도 결코 변화하지도 않을 것이고 스스로 변하려하지 않을 것이다 그리고 여성들이 의무적으로 군대에 입대하면??? 수백 수천명의 이예람 중사같은 희생자들이 나올테지 그게 현실화 되면 그 책임은 누가 질까?? 누가 그 업보와 죗값을 치뤄야 할까??,0
am-xd9ef,..ㅠㅠ,0
user-bf1hz3zl5o,ㅜㅜ 가족 ㅜㅜ,0
user-ut3gp2ni4g,검찰개혁 안하면 똑같은 사건 또 벌어진다 봐라..,1
kej122598,가해자 처벌은 어떻게 됐나요???,1
kneeling-shot,국방비리가 엄마 승천한 수준의 대한민국 군대가 바뀌길 바라는가? 바뀔 수 있다고 생각하는가?,1
user-tj1ed7yv7r,사건 발생 후 지금까지 수사 과정을 보면 믿음이 전혀 안 가는데 이번 사건은 그대로 군에서 수사하는 건가요?,1
