작성자,내용,추천수
user-ever33,"제발 경찰분들~~ 모든 가능성을 두고 조사좀 하세요. 멀쩡한 여자를 기절시키고, 어깨에 메고 이동했다면~~ 뻔하거 아닙니까? 또 이런 범죄가 발생하지않도록~~ 무기징역 받으면 좋겠습니다. 절대 못나오도록..",1
user-qm4uy7if2d,무기징역 입니다 당한본인은얼마나 기가 막힐거며 두번다시 이런일 않일어나게 중벌을 해야 합니다,1
user-qj6ju8hv7n,성폭력 가해자를 영구적 사회에 나오지 못하게 무기징역형 내려야 한다,47
leeminwoo1997,여성대상 성범죄는 극형으로 다스려야 합니다 살인에 버금가는 중형인데 왜 판결문들을 보면 살인보다 관대 할 까요 정말 화가납니다 그 피해자들이 자신의 여동생 여자친구라 생각해 보세요,175
jero_jy,우리나라 법정 무능하단 얘기 그만 들을 때 됐잖아요 판사님..,3
jmania7219,가해자 면상 신상 다 공개하고 사형 혹은 무기징역 내려주세요. 이런 쓰레기는 인간세계에서 치워주시길. 피해자분 힘내세요,29
gkthkj3660,이건 사건은 최소 200년은 나와야합니다 다시는 이런일이 없도록 경종을 울려야합니다 감옥 다녀올 생각하고 범죄를 저지르는 상황 너무나도 형량이 잘 못 되었음을 반증하는 상황입니다 힘이 있든 없든 모든 사람의 아내가 조카가 딸이 지속적으로 당하게 되는 일입니다,0
user-ef2lh1bp2h,"아니 근데 진심 궁금한게, 성범죄 흔적이 없다한들 완전 일면식도 없던 사람을 무자비하게 이유없이 죽일듯이 폭행했는데 12년을 주냐 판사는? 지도 똑같이 무자비폭행 당해봐야지",5
user-ky7of2ug5g,피해자가발생될태 판사님들. 제발 정확히발혀주시길억울하지않게해주세요,2
kimhuengmintv,감정개입이 없는 ai 판사로 바껴야한다 우리나라도입 시급하다고 봅니다 그래야 많은범죄들이 줄어들고 피해자가 줄어들꺼라봅니다,84
lotusjeong1058,법과 판결이 이런식이면 국가는 국민에게 애국심을 요구할 자격이 없는 것이다.,0
user-wq5ys9dx3q,보복이 두려워 항상 악당을 비호하던 판색이가 이번에는 어떤 판결을 내릴지 무척이나 궁굼스럽네요,2
kdy5179,진짜 뻔뻔하고 파렴치한 놈. 가중처벌해서 무기징역. 사형에 처하라. 판사는 강력하게 처벌해라!,1
user-hh7jw6fu6p,제발 최고형으로 판결해야됩니다 대한민국 법 현실에 맞게 강하게 처벌하세요 술취한 범죄 더 강하게 엄벌 해야됩니다,0
user-uz9fb2mo9q,정말 쉬운 일 아닌가요. 가해자는 벌주고 피해자는 보호받는 일 너무 당연한 판결인데 이조차 피해자가 직접 나서서 밝혀내야 하는 대한민국 현실이 너무 원망스럽네요. 피해자는 진실을 밝히려고 그 힘든 과거를 하루 몇만 번 기억해 내고 많이 고통스러웠을 것 같습니다. 40대에 출소하는 저 새끼는 그때도 팔팔한 체력으로 재범 확률이 정말 높을 것 같고 상상만으로도 너무 무섭습니다. 우리나라 존경하는 법률관계자분들이 더 현명하고 의롭게 일할 수 있도록 제발 처벌법 강화를 바랄뿐입니다.,20
hostmiki6370,저런 미친짓을해놓고는 무사할거라생각했을까요? 무기징역으로 일벌백계해야합니다. 판사님들 제발 정신좀 차리세요. 이런 전과잡범 18범에게 저비란 없습니딘.,1
user-wq7up9oe7s,변호사를 잘쓰면 형량도 가벼워지고~ 변호사의 목적이 범죄의 도우미 반성문 대필도~ 좋은나라 대한민국,5
user-lf2rl7dn3k,당당하게 조사받고 아니 검사.판사는 씨씨티비를 봤을텐데 그리고 다른사건도 수사해봐야해요,1
user-xq6jv3dx9m,판사님들 본인의 딸이라고 생각하고 제대로 판결하길,0
user-ri3rv5ld4b,그래...항소해야지...형이 너무 가볍잖아... 50년은 때려야지... 어차피 감옥에 있다보면 이러저런 이유로 감형될거잖아... 어쩌면 모범수랍시고 형도 다 채우지 않고 나올수도 있지..,54
forallthatilove.7383,부실한 감식으로 중요한 사건의 증거도 감별 못하고 이딴 게 진짜 수사기관이 맞음? 사건 발생 두 달 뒤인 공판날에 판사가 지적하고 나서야 의심이 시작된 게 레전드 ㅋㅋ 제 할일 다 못하고 뭐 하냐 대체... 계속 따라다닌 것도 그렇고 뒤에서 저런 발차기를 하는 게 계속 준비하지 않으면 안 되는 건데 이건 계획성이 다분하잖아. 치밀하지 않았다고 다 계획이 아닌가? 그냥 나 저지를 거다 걸리면 시치미 떼지 뭐 이런 건 계획이 아님? 술 취해서 인지를 못할 정도였으면 몸도 제대로 못 가눌 텐데 뭔소리여...정신이 들어서 꺠우려고 해? 그러면 119를 부르든가 그자리에서 했어야지 둘러업고 가는데 말이 되냐고. 제가 그랬으면 xxx죠 이러는데 애초에 정상인이 생판 남을 뒤에서 돌려차기로 가격할 생각을 안 해 병신들아 그리고 뭔 그 사람들은 왜 그런 걸 하려고 했을지가 갑자기 궁금해서 검색했대 ㅁㅊㅋㅋ,2
user-em4pd8xz8l,제발 솜방망이 처벌하지마! 판사 인간들아! 너 딸이 사고를 당해도 가해자에게 솜사탕 줄거냐!!!,1
user-ew4dv2jv7v,가해자 남성! 성범죄자 너무도 악마적인 행동 행위를 저질렀네요 진실을 밝혀주신 검사님들 정말 감사합니다,0
user-ib8qe8lb9i,우리나라판사들은 딸을가진자만 판사자격증을 가질수있어야한다,1
user-sy6bt9zk8q,저사건은 무기징역감이다 법원은다시법집행해라 무기징역으로 바보멍청한 판사들아.,3
user-ov7bo2eq5j,"경찰 수사는 역량부족 부실수사 예전처럼 사법고시 출신 검사들한테 수사지휘를 받아야 된다 그리고 판사님들아! 제발 피해자가 당신 마누라, 딸이라고 생각하고 판결해라!!",1
user-by1rl9sy7z,성범죄 의혹이 있는데 속옷만 검사하고 겉옷은 검사하지 않았다는 건 진짜 황당하다. 그동안 수많은 성범죄자들이 속옷만 검증하는 수사를 통해 잘도 빠져나갔겠구나.,1
otterpbj8513,우리나라는 법이 너무나 가해자에게 관대합니다 나쁜짓을 해도 합당한 판결이 없다,0
user-mv6wm7rx6g,"형량이 100년도 부족합니다. 과거 어둡던 시절도 아니고, 여성과 노약자에게 너무도 잔인하고 교활한 인간백정들이 아직도 사회 곳곳에 숨어있다고 생각하니 안심하고 밤길을 나다닐 수 없네요.ㅠㅠ",0
user-gq5py4ns6f,이나라 법개정이 시급하다 피해자 우선돼는 법이 돼야 한다가해자 반성문 뉘우침 그런거 형량에 적용하면 안됀다 반성문 쓰는것도 없애야 한다 형 줄이기위한 반성문이다 피해자 분 더 힘내세요,0
dychung30022,첨부터 DNA 검사 당연한거 아닌가? 어이가 없네… 수사기관도 어이없지만 사법부도 어이없긴 마찬가지다. 사형선고하고 얼른 집행해라..,16
user-dh9ry7fw7i,판사님들 전국민이 지켜보고있습니다 최고형 때려주세요,2
user-uf1dy5ie2d,"경찰 ,검찰은 머하고 가해자 본인이 힘든몸으로 증거를찾앗기에 다행이네요 공판가기전 까지. 검사님 머 햇죠. 우리나라 수사는 정말로. ㅠㅠㅠ",2
user-tx6mq1yz3k,수사권 경찰 주는거 반대한다 기소되고나서 검사때매 성관련 문제 밝혀진거네 경찰은 진짜...,35
user-rm9ep4bk2e,세상속에 저녀석을 내본다면 판사도 공범이 될겁니다 반성도없는 저놈을 세상에서 영구히 격리바랍니다,0
user-vf4hy2ts4u,32년형도 가볍다 사형시켜라 세금으로 저딴것을 먹여살려야 하냐고 반성하는모습보인다고 판결에 적용한법조인들도 ㅊㅊ 어디가 반성하는 모습인지,58
user-fg9uq9cj1q,아니 사회적 문제가 되기전에 DNA검사부터 했어야죠!!!!!!!!!!!!!!!!!!!!!!!!!! 아 진짜 일을 어케하는거야,3
user-er2fo2ru6u,저게 인격 인권이 있는 인간이 할수 있는 행동이라 보이는가? 판사님아? 반성하고 있다고 감량이라니;;;,33
nain9258,형량을 더 높이려는 검찰과 더 깍아줄려는 법원의 끝없는 추격전에 감동?이 밀려든다...,0
user-zr1jp8hj5q,그만하기 다행이다 앞으로가 문젠데 힘내시고 썩어빠진 법이 어떻게 판결내릴란지 의사가 아니라 판사에게 목숨을 맡겨야된다니 참 씁쓸하네요,0
user-ds2mb7vm9q,지금 얼마나 감옥에서 편하게 있길래 죄수복이 미어터질만큼 살이 더 쪄있다는건지.ㅡㅡ;판사는 뭘보고 전과18범을 반성한다고 형을 깎아준건지 모르겠네요,12
user-vt7yn8td8g,저런 전과자가 반성하는거같다고 감형할생각을 한게 레전드다,0
user-dt8gp8xy7j,"범죄는 점점 예측불가능해지고 충격적으로 벌어지는데 형량은 따라가지 못하는것 같아요... 가해자가 엄청 큰 죗값을 받는다고 솔직히 피해자한테 득이 되는건 없습니다...이미 피해는 입었고 평생 안고 살아가야하죠. 다만, 정의는 살아있어야 합니다",1
lovelysy8721,사형 안할거면 무기징역 내지 사회 격리라도 제발… 2차 3차 피해 끔찍하네ㅠㅠ,13
user-vf3qy1mb5n,이미친악인은 최고의법을 적용해서 다시는사회에 못나오게해야됩니다 전과18범인데다가 계속해서 변명거짓으로 일관하고 판사한데만잘못햇다하고 판사는형을감면하다니 기가막히는어이없는판사 이판사도 어떤생각으로감면해준건지 파헤쳐야됩니다,1
user-iq2nz7ni9h,가장 높은 형량 구형 기대합니다,1
user-cy8bl1ci3n,인터뷰 내용을 요약해보면 안일어나서 뺨을 몇대 때렸고 피를 보고 술이 좀 깻다 그리고 강간했다는 말이네요? 그리고 이런여성을 상대로 하면 제가 xxx도 아니고 여기서 xxx는 본인입으로 얘기했네요 이미 비슷한 전과도 있고 출소 3개월만에 이런 일면식도 없는 묻지마식 흉악한 범죄를 또 일으켰네요.. 55년 형을 살아도 갱생이 안될 악마 입니다 술먹고 기억이 안난다는 말은 명백한 거짓이고 그로인한 감형은 납득이 되지 않는다는 것을 국민모두가 알고 있어요,0
semikim6442,이놈이 진짜 악질한 놈이다. 범죄를 저지르기 위해서 상대를 찾고 있었다고 볼수있고 모든것이 준비된 범행이다. 누가 봐도 중복성 범행인데 그런 말은 형사도 검사도 아무도 않하네,15
user-ns4bz3ks5f,힘드지만치료잘받으시고늘건강하고행복 제발법고쳐 판사님 보복이야기하고반성없는가해자 종신형하자 40년형 살인미수 반성없는데왜보호 제발고쳐주세요 엄벌 나라가국민버리고진짜 보호하자 경찰뭐해 진짜잘하자,1
user-xv3ke1mb9g,판사가 직접 당해봐야 감형할 생각이 안들지,2
user-oo9oc4hn5z,혼자서... 몸도 아픈데... 아픈 싸움... 우리나라 법은 진짜 이래서 문제네... 사형제도를 다시 만들어서.. 반성할줄 모르는 놈은.. 콩밥도 아까운거 맞네요.. 판사님 따님이.. 저런일 당했다고 생각해보시길... 에휴,0
ahs593,이현우 저놈 전과가 너무 많아 일일이 나열할수도 없더라. 저런놈을 감형해 계속 거리를 활보하게 만든 판사들도 저토록 참혹한 피해자를 만든 가해자다,20
user-vi4je7pu6h,"판사도, 제정신 아니네,, 누가 누굴 용서해? 감형을 해줘? 판사 또라이네.. 피해여성은 보복 당해서 죽을까봐,, 공포에 떨고 있는데..",1
junokjs.3660,첨부터 저런판결이 나와야지 얼마나 개판으로 수사를 했으면 1년만에 진실이 밝혀지냐,1
user-xb4rv9nx2q,범법인들을 출소 시킬때 두번 세번 다시 생각해 보고 절대 감형은 없어야 합니다 특히 성범죄자들은 더욱더요,0
seonsun9043,피해자가 판결의 당사자가 아니라고? 자료를 볼 수가 없다고? 완전 어이없는 부분이네요,1
young-ok5cc,나라도 미쳤고 판사도 미쳤다 12년은 누구 머리에서 나온 숫자냐,0
alexe8097,사람을 돌려차고 밟아 짖눌렀으면서 깨우려고 이렇게 이렇게 때렸다니 저런 놈한테 감형? 판사랑 변호사는 일단 돌려차기 한번 맞고 시작하자,2
user-moonmong78,저 당하는 사람이 내 딸자식이었다 생각하면 진짜 당장 찾아가서 죽기전까지 밟아버리고 싶다. 사지절단이 답이지. 35년? 60대중반에도 저 피지컬이면 강도살인 충분히 가능하다. 최소 90살은 넘어야 기능을 상실하지. 무기징역이 답이다. 감옥에서 썩게 해야 안심하고 살지 언젠가 나온단 생각하면 정상생활이 불가능하지 않을까. 판사들 제발 ai로 대체바랍니다.,0
user-fx3bh2kh6l,사형시켜라.. 형량이 낮으니 범행이 담대해진다...,2
user-hs6qg9pk8n,너무 소름끼치는 일이네요 DNA검사가 무슨 일년이 걸리나 했더니 경찰 검찰 뭐하는거죠? 사람을 저렇게 마구잡이로 때린 사람이 기절한걸 깨우려고 8분 동안 CCTV 사각지대를 찾아갔을까요? 진작에 옷을 검사했었어야지 그걸 1년을 끌면서 저분은 얼마나 피폐해졌겠어요....그 사람들 징계 안 받나요? 묻지마 범죄는 형량을 더 올리는 법안 있었으면 좋겠네요 선량한 사람들이 편하게 좀 살게요 힘드시겠지만 말씀하신데로 가해자가 잘못한거니 당당하게 사시길바랍니다. 회복이 기적처럼 되셨다니 그나마 좀 다행입니다.,0
user-ci8ix5qs2o,"경찰분들도 최선을 다했겠지만 제발 세심하게 조사를 해주셨으면 진즉에 성범죄를 밝혀졋을뗀테 너무 아쉽네요 내자식이 이런일을 당햇다생각하면 그리 폭행만 수사했겟나요??? 판사님들도 내딸이 이지경까지 폭행을 당햇다해도 구형을 12년을 내렷겟나요? 정말 속상하고 화납니다 제발 내자식 내형제라고 생각하고 피의자입장에서 재판해주세요,제발요",0
user-dz7nq7if8i,제발 사형=무기징역 시켜주세요 저건 사람이 할 짖이 아닙니다 범죄자 얼굴 공개 좀 합시다,0
yongsuk3332,어제까지 이따위로 피해자들이 속출하게 보고만 있으려나 대한민국은 왜 판사가 필요합니다 그냥 다봐주지 그러면 부모도 형제도 다 개취급하며 짓어댈텐데.,0
user-ju9lr9ql9p,왜 반성하는 척하면 감형해줍니까? 판사가 제일 제대로 판단 못하는듯. 저러다 돌려차기 당해봐야 제대로 판단하려나.,1
user-dw6bj8ep4c,저런 악독한 자는 감형없는 종신형을 때려 평생 고통받게 해야한다.,0
user-gt2xb4qw1d,우리나라 판사들 정말 문제 많읍니다,0
user-se8pv1pu6h,초동수사도 엉망이고 판결도 기가차고 이런인간은 무기징역 꼭꼭꼭 선고 해주시길 기도 합니다 ~~~!!!!!!,0
peace8541,머리를 가격하면 죽을 수도 있다는걸 알면서도 욕정을 채우기 위한 의도적인 행위였음에도 불구하고 왜 신상정보 공개안하고 형량은 12년밖에 안내렸나? 다행히 피해가자가 운좋게 살아났는데 죽일 의도를 가지고 가격했는데도 살아남았다고 살인 미수적용하나? 피해자가 죽어야 했단거가?,3
user-pn8ej3rm9q,영상을 보고도 12년을 줄 수 있다니. 그냥 평생 감옥에 가둬라. 법이 왜 필요한가. 저런 놈들로부터 시민을 보호하기 위한거 아닌가. 어떻게 판결나는지 온 국민이 다 지켜볼것임!,0
mhn7498,이놈은 교도소 가는걸 전혀 겁내지 않는다 대신 판사를 지맘대로 가지고 노는 방법을 알고 판사를 델고 노는 놈이다 만약 이번에도 구형보다 적게 나오는 경우 그 판사는 바로 법기술자 자격증을 회수하고 그놈 옆방으로 보내야 할꺼야 정신 쪽바로 챙기라 판사들아 똑바로해라 이번에도 심신미약이니 반성 이따위로 하면은 국민들은 들고 일어날것이다,0
sc7258,판사가 쉽게 용서해 주니까.. 자꾸 범행을 하는거야.. 쓰리아웃 사형으로 바꿔야 해.. 세번이나 기회를 줬는데도 바뀌지 않으면.. 죽어도 안바뀌는 거야..,1
qkdrnehdrn4253,판사들 좀 이상해ㅡㅡ 왜 범죄자한테 감정이입을하냐고ㅡㅡ,11
helpyourselfdo9458,판사는 돈이나 받아먹고 제발 제대로된 판결을 내려라 빨리 AI판사로 바꾸어야한다 기억상실될때까지 폭행한 악마 무능한 경찰 무능한 판사,15
shepherdjeong1266,판사 자식이 저리 당해야 한국 판사들 정신차린다. 처음 수사했던 경찰들 잘라버려라..,0
user-iy8eg2nu9l,판사 가족이라도 이러실건지 당해보시길 꼭~,0
user-er2sw1tm9p,기억안난다는걸로 그동안 얼마나 감량 받아서 저렇게 뻔뻔할까ㅜ 저기 들고 있는 검정봉지는 뭘까요? 예전부터 무척궁금했는데 ㅜㅜ 판사님들은 제발 나의 가족이라면 ᆢᆢ 이라는 생각을 한번만 해 주시길~~~~,0
kf-xkoreanfighterexperimen6104,저런사람을 4형시키지 않는 판사는 4형 시켜야 함.,7
user-xc1jj7zd8c,피해자분너무억울합니다법관들은올바른판결해주세요,0
myungokpark7823,저런건 정말 이사회에서 필요치 안아요 제발 판사분들 상황을 인지 잘하셔서 판결내려주세요 저런놈은 사회의 암존재 덩어리입니다,8
sharonahn9541,저건 죽으라고 때리는거지~ 판새들의 흉악범에 대한 적은 형량을 때리는 나쁜 판결로 피해자만 억울한 이상한 나라. 범죄자 인권 보호 나라,1
unsanggy2979,아우… 진짜 피해자를 대신해서 죽도록 패주고 싶다..징역35년도 너무 가벼운 형량인거 같다.,7
Healing_Someone,계속 항소하는데 이게 반성하는 태도냐고 30살 18범 될때까지 뭐했냐고 범죄 하나하나가 징역짧아서 저따위로 산거 아니냐고 감빵이 왜 미어터지는지 알어? 사기전과 21범한테 들은건데 다시들어가면 그만이래ㅋㅋ살기편하니까 재범률이 높은거지 교도소 복지 빼라 지옥이 돼야 안갈생각을 하는게 인간이다,3
coral9085,응원합니다!가해자 무기징역 선고 되길~,0
user-hq4jw2fk4t,저런 흉악범은 제발 소각처리하자 판사들아 판새소리 안들으련 좀 엄하게 판결해라 사형선고 제발 집행 좀 하자,9
user-tc3vt8iz4l,저런인간은 무기징역 시켜야지! 누구나 당할수 있습니다!,10
g1066314,우리나라 법이 존나 역겨운게 왜 피해자와 합의 없이 감형이나 양형을 해주는지 이해가 안됨 초범이라도 피해자와 합의하고 감형해주는게 맞는거지 판사에게 잘못했나? 왜 가해자들은 판사애게 싹싹비는지 이해가 안됨,0
