작성자,내용,추천수
iyou2445,피해자분 용기에 감사할 따름입니다. 처음 언론에 보도됐을 땐 저도 묻지마 범죄라고만 알고 있었는데.. 피해 실상을 파헤치는 게 시작이었지만 그 시작이 그알에 닿아 범죄자가 사회에서 무조건 격리시켜야 할 쓰레기임을 알리게끔 하셨네요. 관심을 가지는 게 상식적이고 무거운 형량에 도움이 되길 바라며 결과 꼭 지켜보고 지켜드릴게요..,368
Dive02,절대 무너지지 마세요.. 이런놈 때문에… 너무 괴로워 하지 마세요.. 피해자분 마음을 다 헤아리지 못하겠지만 꼭 회복하시길 바라요!!,578
user-do7me6tp1f,힘내세요. 국민들이 지켜줘야합니다.,221
user-pd5tb1kx1s,피해자분 우리모두 당신편입니다. 가해자 신상공개되고 강력처벌받도록 끝까지 응원할게요,742
_leour4989,너무 많이 아프지 마시고 얼른 잊고 이겨내세요! 아무런 잘못이 없습니다 모두가 응원합니다,3
user-kk9mu2qz8f,진짜 토나온다.. 저렇게 예쁘고 젊은 사람 인생 짓밟아놓고 뻔뻔하게 거짓말하고.. 대체 전과18범이 왜 사회에 돌아다니는겁니까? 제발 신상공개하고 격리시켜주세요. 어떤말로도 위로가 안되겠지만.. 피해자분 힘내세요!!,1.6천
user-cc8xe6ko7j,피해자 분 너무 용기도 많고 노력하시는 모습에 눈물이 납니다. 가해자는 꼭 천벌 받고 무기징역 살길.,179
user-mm5dg5pz8u,같은 여자로서 이런 현실이 너무 마음 아프고 화나요. 진심으로 응원해요 가해자는 더 강력한 처벌 받아야 합니다!!,329
user-wi7mm7qp5j,교도소 들어갔다 나왔어도 교화가 안되는데 왜자꾸 세금들여 밥먹여주고 재워주고 몸키워 내보내서 또 다른 피해자를 만드는건지..판사님들 잘 보시라..당신들이 만들어 내놓은 저 괴물을~~!!!,95
user-gu1fh7ig1y,가해자와 판검사는 반드시 똑같은 일을 꼭 당하길 바랍니다,463
maykim1013,한사람의 인생을 망치고도 양형받으려는 모습이 역겹네요.너무 무섭습니다.제발 영구적으로 사회격리해주세요,24
user-cc2hz9ez8y,본인 욕정하나 이겨내지 못하고 죄없는 한 사람의 인생을 송두리째 부셔버린 저런 범죄자는 사회와 영구격리시켜야 합니다. 또 다시 솜방망이 처벌을 한다면 추가적인 피해자가 생길 가능성이 매우매우 높습니다. 부디 자라나는 아이들과 여성들의 안전을 위한 처벌이 선고되길 희망합니다.,5.1천
user-hq3wc1zt6t,"같은 사람으로써 진짜 이게 일어날수있는일인지 영상을 보면서도 믿기가힘드네요 저런 악마같은 사람을 사회에 활보하게 만들고 , 피해자는 큰 상처를 가져가고 , 피가 진짜 거꾸로 솟습니다 피해자분 용기와 희망 잃지마십시오 당신은 절대 혼자가 아닙니다 진심을 다해 응원하겠습니다 그리고 다시는 이런일이 일어나지 않아야합니다",168
luvs2ik,피해자분께서 하루빨리 쾌차하셔서 이전의 모습을 되찾으시길 기도합니다!!,280
user-bl5ov5gx7s,사람인구가 너무 늘어나면서 사람으로 태어나지 말아야할 것들이 사람으로 태어나서 참.. 피해자분 살아주셔서 너무 감사합니다..,5
kyunghee6197,탄원서 제출했습니다 피해자분 꼭 몸과 맘 모두 건강하게 회복하길 기도합니다 저런 사람은 스스로 멈추지 못 합니다 사회 공동체나 자신을 위해 영구 격리해야 합니다 판사들 제발 정신 차리고 판결 하십시요.,186
soohyunjeon4877,경찰 앞에서 빌빌거리면서 변명하는꼴이 토악질 나오네요... 제발 사형합시다,16
linece7333,피해자분 옷차림도 머리스타일도 사건 전과 확 달라진거 보니 더 가슴이 아프네요. 피해자 잘못은 아무것도 없는데 정말 어떡해요.. 무서워서 살겠나요? 제발 사법부에서 각성하고 명백한 성폭행 살인미수로 판결 내려주면 좋겠습니다.,6천
kojeeyoungko6607,"피해자분, 감히 말씀드리기 어려울 정도로 힘드셨을텐데 건강 회복하시기 위해 노력해주셔서 진심으로 감사드리고, 힘내주세요.. 존경하는 재판장님 가해자는 교정시설에 가둬놓기도 아깝네요. 제발 정상적인 사회에서 살아갈 수 있게 영원히 격리시켜주세요. 서명운동을 해야하나 ㅠㅠ",200
sss-bj6xd,"생존자님, 영상 후반부에 하신 말씀을 보고 댓글을 남깁니다. 어떤 말로도 다 위로할 수 없겠지만 살아 남아 주셔서 정말 다행입니다. 다른 채널에서도 전화 인터뷰 해주신 걸 보았는데 이렇게 목소리 내주셔서 감사하고 존경합니다. 물론 생존자님만을 위해 살아가 주시면 됩니다. 지금 너무 고통스러우시겠지만 생존자로서, 또 그저 당신으로서 살아가는 당신의 모든 삶을 응원하겠습니다.",208
user-bw2nw9ql1x,10개월동안 얼마나 괴롭고 원망스러우셨을까..저 악마는 사회와 격리 시켜주세요.법원의 엄중한 판결 기다리겠습니다.,43
zipsabottle5861,제발 판사님 전과 18범의 악어의 눈물에 선처하지 말고 피해자분의 억울함과 원통함을 풀어주세요... 제발..,324
universestory7018,신상공개는 당연한거고 애초부터 이런 사건을 일어나게 만든 법의 현실과 제도도 심각한 문제라고 생각합니다. 어떻게 저렇게 상습적 재범이 있는 사람을 사회에서 격리하지 않고 이전 사건으로도 짧은 형량으로 풀려난건지 너무 이해가 안되네요.. 심지어 재범 위험성 평가 점수가 엄청 높다고 수치적으로도 나와 있는데 이걸 그냥 놔둔다는거 자체가 법을 벗어난 방치가 아닌지 다시 한번 생각해볼 일인거 같네요. 인권이라는 명분으로 가해자를 보호하는 이런 말도 안되는 법.....너무 답답합니다.,8
user-ki8cj2zt3l,변명하는게 정말 가증스럽네요. 전과 18범이 사회에 멀쩡히 돌아다닌다니 너무 무섭네요 꼭 합당한 처벌 받으세요,1.9천
user-pn4tb1fz4n,피해자분 정말 살아계셔서 감사합니다. 정말 삶을 살아주셔서 감사합니다. 작지만 도움이 되고자 탄원서 제출했는데 큰 도움이 되셨으면 좋겠습니다. 가해자는 무기징역을 받아도 그 삶이 아까운 사람입니다. 가해자가 마시는 공기가 아깝습니다.,130
j650,강력하게 처벌합시다 다시는 이같은 사건이 일어나선 안된다는 효시를 보여주는 동시에 부녀자를 향한 잠재적 범죄자들에게 강력한 경고의 메시지를 줄 필요가 있습니다,267
ygyfl35,힘내세요 ㅠ 피해자분 ㅠㅠ 전부 잊어버리고 꼭 보란듯이 행복하게 잘 사세요,1
jinnyyoo2941,너무 안타깝과 화나는 사건이네요.. 무엇보다 피해자분이 아직까지 후유증으로 고통받고 있는 것 같아서 정말 안타깝고 슬퍼요.. 가해자가 마땅한 처벌을 당하고 피해자분이 속히 털어내고 완전히 회복되시기를 기도합니다 ㅠㅠ,97
iwasloved417,피해자분 그 끔찍한 일을 겪고 살아 계신것 만으로도 대단한겁니다 .. 살아주셔서 감사합니다..,3
user-sk3nw5pe7r,길에 저런 사람들이 아무렇지 않게 돌아다닌다는게 너무 무서웠어요. 나도 언제든지 피해자가 될 수 있다는게 지금의 현실... 제발 12년 후에는 저 피해자분이 불안함 없이 마음 편하게 살 수 있는 대한민국이 되면 좋겠습니다..,2.7천
user-zu8st4sl7j,"세연씨는 건강해지고, 행복해지길 진심으로 기도드리며, 가해자는 무거운 형량으로 영원한 사회와의 격리가 되기를 기도합니다...",119
haroldkang3056,가슴이 무너지네요. 피해자뿐께 하늘의 도움이 있어 이 비극을 완전히 극복하시길 바랍니다. 간절히 바랍니다.,177
adorable2545,"저런 악질 흉악범이 우리 주변에서 버젓이 돌아 다녔다니 정말 끔찍하다,,피해자 생각한다면 으휴~ 법의 준엄함을 보여주기위해 사형이 꼭 필요하다,, 제발 사형 시켜야 됨",23
user-iv3jj3tv5h,피해자님 진짜 힘내세요 마음이 너무 아파요.. 감당하시기 너무 힘드시겠지만 멀리서라도 응원하겠습니다,126
user-in1li1qs7b,"피해자님.. 오늘 항소심 재판 후 울면서 인터뷰하시는 모습 봤습니다.. 너무 안타까웠어요. 충분히 슬퍼하신 뒤에 나쁜 가해자놈 보란듯이 다 이겨내고 잘 살았으면 좋겠습니다. 댓글을 작성하면서도 혹시 실례되는 말이 있나 몇 번을 지웠다 썼다 하게 되네요ㅜㅜ 피해자분의 상황을 안타까워하고 연대해야한다고 생각하며, 가해자들을 혐오하는 사람이 훨씬 많으니 탄원서처럼 대중의 도움이 필요한 사항이 있으면 언제든지 그알 통해서 말씀 좀 부탁드려요 항상은 아니라도 전반적으로 평안한 날이 되시길 바랍니다. 힘내세요!!",35
user-bx4uq9zc4q,내가 더 다쳤어야하나 아니면 죽었으면 파장이 더 컷을까..라는 피해자분의 말씀이 너무 마음 아픕니다.... 수사 제대로해서 피의자 꼭 높은 형량 받게 해주세요,4.2천
user-pn8ej3rm9q,법 판결이 어떻게 나오는지 우리 모두 두눈 부릅뜨고 지켜보자구요!! 피해자분 힘내세요 꼭 이겨내시고 건강한 모습으로 더 당당하게 살아가시기를 응원드립니다!!,98
eunjung8747,너무 화나는 사건이에요.. 피해자분 얼마나 고통이 크실지ㅠㅠ 진짜 엄벌에 주셨으면 좋겠어요.,120
KA-hn6no,한 사람 인생 망치는게 참 쉽게 이루어지는구나.. 너무 비극적이다,86
user-rv6ce4wj4n,진짜 저런 사람들은 사회로 부터 격리시켜주세요. 피해자분 평생 트라우마로 고통받을거 생각하면 정말 .. 모든 국민이 응원합니다.,40
user-rs4dk9wi8w,공권으로 가해자를 가려주고 보호해 주는 건 도저히 이해가 안됩니다,62
admint2607,성폭행할려고 머리만 집증타격해놓고 뭐.....어이없네 제발 강력처벌해주세요,9.8천
narheeee_,사람도 아닌데 더이상 사회에 발도 들이지마라 진짜 피해자분의 빠른 쾌유를 빕니다..,88
kimmandu0915,평범한 일상을 잃고 처참해져버린 삶을 살고 있는 피해자분을 보니 너무 마음이 안타깝습니다... 우리나라의 법과 수사체계가 더 확실하고 재범률을 줄일 수 있게 형량이 강력해져서 사회적 약자 뿐만 아니라 남녀노소 모든 이들이 안전한 삶을 살 수 있게되면 좋겠습니다.,30
user-dj1si7wf4e,프로파일러분이 정확히 말씀해 주셨습니다. 부디 판사님께서도 형량 정확히 해주셔서 피해자분이 조금이라도 편해지셨으면 좋겠습니다.,13
user-yourselves,"피해자분 진짜 뭐라 말할 수 없는 분노가 치밀어 옵니다. 댓글을 보실 수 없겠지만, 정말 응원하고… 저를 포함한 많은 사람들이 이 사건을 잊지않고 기억해서 가해자가 정당한 처벌을 받을 수 있길 바랍니다.",61
user-hu6dv4xe1u,와 ~피해자분 정의구현 하시는거 너무 맘아프고 감사합니다 나라는 구하셨어요,1
Dys553,피해자분 건강이 빨리 회복을 되길 바라며.. 가해자에게 엄한 처벌이 내려졌으면 좋겠습니다,3.5천
ek4306,법을 얼마나 우습게 봤으면 3개월만에 또 저런 짓을 했을까요? 한국 법 너무 잘못된게 많은데 왜 안 고쳐지는 거에요? 가해자 애게 유리한 법 정말 열받어요.,131
user-oy2fe2ji5f,가해자는 어떻게든 형을 줄이고싶어서 저러고있는데 피해자분이 죽음까지 생각하셨다는게 마음이 너무너무 안타깝고 아파요...... 이악물고 견뎌내셔서 꼭 인생을 멋지게 살아서 저 문제가 내 인생을 무너뜨릴수있는 문제는 아니었음을 증명하고 멋지게 사셨으면 좋겠어요 기도하고 응원할께요,91
serenap5306,제발 엄벌하고 신상공개해주세요. 이렇게 무방비로 아무 죄없이 당하는 사람들이 없도록 제발 법좀 강하게 만들어주세요. 충동적이든 계획적이든 저런 행위가 무슨 말로 감형할수있나요.,1
cafe5371,딸이있는 엄마로서 가슴아픕니다.법이 정말 한 사람의 삶을 보호해줄수있기를 바랍니다,135
jhlee8644,본인이 죽고 싶다는데.... 자살할수 있게 도와주면 안되나요???,615
user-jf2nt6yq7p,신상공개하니 계속 유투브에서 댓글 사라지네요 ㅠㅠ 가해자 부산 영도구 동삼동 주공아파트 1단지 살았고 상리초등학교 다녔는데 저도 어렸을 때 임마한테 많이 맞았고 초딩시절부터 진짜 악마로 유명했습니다. 지나가다 만나면 무조건 뒷짐 지라하고 명치 가격해서 쓰러지게 만들었고 제 친구 등 수도 없이 많이 때렸으며 악마 그자체 입니다. 댓글 상단고정좀요! 절대 감형하면 안됩니다!,4.3천
user-lr5jl9lr9h,그녀가 더 이상 아프지 않길 바랍니다. 피해자분 마음 잘 추스리시고 푹 쉬시고 맛있는거 많이 드세요. 당신이 잘못한건 하나 없어요. 자신의 탓을 하지 말아요. 이런 댓글만 남길 수 있어 그저 미안합니다. 같은 여자로써 다시 일어서시길 간절히 응원할께요!,39
user-no3xy2uv1m,앞에 서서 살아서 말씀하고 계시는 게...내가 다 너무 감사하다...꼭 행복하시길 바라며...,97
user-nb2wi4dg7t,이제서야 찾아보게 되었는데 생각보다 훨씬 심각하네요.. 피해자분 응원하고 가해자는 35년 구형 받길 바랍니다,7
0322501,영상조차 무서워서 끝까지 못 보겠네요.. 당시에 피해자 분은 얼마나 무서웠을지 감히 상상도 안됩니다. 처음에 때릴 때 보니까 가해자는 진짜 온 몸에 힘을 주고 피해자를 폭행하고 있네요 저런 사람이 사회에 버젓이 돌아다니는 게 정말 이해가 안됩니다.,75
merrycleo1338,"한 사람의 인생을 망쳐놓고.. 또 누군가의 딸, 아내, 어머니까지 위협할까 걱정이다.. 세상에..저렇게까지 잔인하게 폭행하고 의식 잃은 사람 들쳐업고 간다고..세상에.. 신발까지 챙겨가는 치밀함..CCTV 사각지대까지 알고 뒤에 사람 있나없나 확인까지..무섭다.",8
specialfunny7871,"31세 전과18범이 이 사회에 돌아다니는 것 자체가 우리나라 사법시스템이 얼마나 상식과 달리 뒤쳐져있음을 알려주는 것이다. 죄에 맞는 저벌과 피해자의 구제, 구호가 함께 이루어지는 대한민국이 되어야 한다",2.7천
Seung-won-wv1mp,출소한지 3개월만에 저런 범죄에 성폭력 재범 위험성 점수가 23점이라...... 하 교도관을 꿈꾸고 있는데 정말 교정교화가 얼마나 중요하고 그렇지 못한 사람이 사회로 나왔을때 어떤 일이 벌어지는지 크게 와닿고 갑니다,145
user-sr4ku3ny2n,꼭 힘내셔서 살아낸만큼 쭉 잘 살아내실 수 있기를 바랍니다. 힘내세요 응원할게요.,51
user-ye6qd4lk2n,나라는 국민을 지켜주지 못했다. 저런 범죄자를 사회로 내보낸 나라가 모두 피해자에게 보상해야 한다.,27
Julia-eg1gt,성범죄를 그냥 지나칠 뻔한 사건에 그알이 도움을 줘서 고맙습니다 제대로 된 엄벌이 이뤄지고 사회에 다음 피해자들이 발생하지 않길 바랍니다,64
frfkkkt8990,경찰은 cctv보고도 피해자를 끌고가서 7분동안 피해자가 뭘했는지 예상이갈텐데 왜 cctv를보고도 dna검사를 안한거죠?? 한달뒤에 넘게했다는건 경찰이 일을안한거 아닌가요? 부산진구 경찰청은 해명좀해보세요,392
user-ok1sy7ti4c,전과 18범을 길에 멀쩡히 돌아다니게 하니 이 꼴이 나지… 아무 잘못도 없는 피해자는 대체 무슨 죄냐 진짜 속터진다 저 더러운 상판 공개좀 해라 제발,1.8천
user-cq4nv2un5w,눈물이 납니다 이렇게 어여쁜 사람을 개자식이 저런 미친짓을 하고 너무 속상합니다 피해자분을 온힘으로 응원합니다 힘내세요!!,89
hibara0607,피해자분의 빠른 쾌유를 빕니다 꼭 제대로 된 판결으로 피해자분같은 억울한사람이 대한민국에 없길 바랍니다,17
user-sv5dd8gl8h,너무 충격적입니다 저런 쓰레기같은 사람은 그냥 사형도 억울합니다 피해자님 정말 강한분같아요 너무 화가납니다 진심 응원합니다,19
ashton6846,피해자분의 고통을 감히 헤아릴 수도 없네요 부디 꼭 이겨내시고 당당하고 행복하게 살아가셨음 합니다,43
wivs5636,정말 저런놈들은 더 강하고 강한 처벌이 내려져야 합니다. ㅜㅜ,7
terror911,31세 전과18범이 사회에 돌아다니고 있다는게 충격적이다. 피해자 안전과 인권보다 범죄자 인권을 더욱더 중요시하는 대한민국,1.5천
estellepark2786,"cctv 보고 충격이 너무 커서 잊혀지지가 않았습니다.. 피해자는 얼마나 고통속에서 살고 있을지.. 너무 슬프고, 화가 나는 사건입니다. 12년은 너무 짧습니다!!! 절대 세상 밖으로 나와서는 안됩니다!!!!!",66
kkorilee7373,현재 사법 체계는 피해자들을 보호하는 게 아니라 가해자를 목숨 바쳐 지키고 피해자들의 씨를 말리기 위해 존재하는 것 같다는 생각이 듭니다. 저런 사람들은 사회로부터 영구 격리되어야죠. 고문조차도 달게 받아야 할 저런 사람들한테 무슨 인권이 필요할까요.,14
user-es3pl9if6n,저 자식은 전과18범이라 감경어떻게 받는지 빤히 알고 있었고 피해자를 뒤따라가면서 2년3년 살다올것까지 생각해두고 범행한거다 그러지않고서는 cctv있는데 저렇게 대담하게 범행할수없다 이건 고의가 있는정도가 아니라 악마다 악마,77
user-bf2vb7dm7q,'소년원 6번 송치 + 강도상해죄 6년 + 주거침입 2년' 이런 전과가 있는데도 불구하고 이번 살인미수혐의가 1심에서 고작 12년 밖에 안나온다는게 말이 되는건가요 판사님.....와중에 검찰은 20년을 구형했다는데 도대체 왜 그러세요?? 아니 진짜 왜??,3.5천
toran000,피해자분이 대댓은 일일히 읽지 않으셨으면 좋겠네요. 세상에는 정신이 아픈 분들이 너무 많아요ㅠㅠ 그치만 정말 많은 수의 국민들이 응원하고 분노하고 있다는 것만 알아주세요. 가해자가 꼭 제대로 된 처벌 받기를!!!!,59
zm4963,피해자분 살아있어 다행인것 너무 맞아요 힘내시고 마음도 얼른 나으셨으면,60
wltkddl22,20년 살고 나오면 50대 초반인데.. 인생의 절반을 감옥에 있었는데 무서울게 있겠음? 저런놈은 나오자마자 바로 또 사고친다. 제발 무기징역 또는 사형이 답이다.,6
yupro_,이 사건 몇달 전에 접하고 큰 충격을 받았었어요ㅜㅜ 아직도 진척이 없나요?? 피해자분 힘드시겠지만 꼭 강해지셔서 이겨내시길 기도드립니다.,72
user-ut3zb2pl6r,피해자 여성분 정말 미안합니다... 우리사회가 지켜주지 못해서.. 분노가 밀려 오네요..,18
user-gp1tg2fm6n,제발 풀어주지 마세요. 영원히 격리시켜 주세요,2.4천
user-gn9hk3mz4h,평범한 일상 속에 저런 사람들이 섞여 있고 생각보다 가까이 있다는 게 정말 소름돋습니다 인면수심이라는 단어가 제일 먼저 떠올랐습니다 사람 사이에 왜 동물이 끼어있는지..꼭 엄한 형벌이 내려지길 바랍니다,58
user-eh9pv7ic9m,피해자분을 보호해야합니다. 부디 강력하게 처벌해주세요.,14
user-rl9oy5di7u,강력하게 처벌해 주세요 무기징역도 결국 나올 수 잇으니깐.. 사형을해주세요. 판사님~ 죄없는 사람이 희생되고 사람이 무서워서 공포에 떠는 세상이 되지 않게 해주세요.,7
user-ul7fp6re6x,아 제발 피해자가 겁먹는 일이 없었으면 좋겠어요 ㅠㅠㅠㅠㅠ,47
user-xg7fg3vq3g,당신은 갑작스럽게 너무 큰 피해를 겪은 피해자이지만 같은 여자로써 당당하고 존경스런 멋진 여자입니다. 위로가 되실지 모르겠지만 힘내세요!! 응원하겠습니다!!,0
user-mj6vu7zi4t,피해자 분에게 무한한 지지와 응원을 보냅니다.. 혼자서 얼마나 무섭고 괴로웠을지 상상조차 가지 않습니다. 하루 빨리 가해자가 엄벌에 처하고 치료도 잘 되어 사회로 나아갈 수 있길 바랍니다.,3.5천
user-wn2rw2kx3b,제발 피해자입장에서 법이 집행되어야합니다,26
user-cm6od2ky5v,하.. 진짜 저것도 사람이라고.. 피해자분 진짜 진심으로 응원합니다,44
jykim2199,"제발 신상공개 하자, 피해자와 아무 관계도 없고 그냥 길 가다가 이런일이 생긴다니.. 이건 진짜 아니자나. 범인 이거 출소하면 또 이 짓한다. 제발 좀 무기 때려든지, 평생 사회와 격리 시켜야 된다.",13
bookarumi3065,국민들이 함께합니다 피해자분 힘내세요 꼭,25
user-nr8vy7ij2i,아니 진짜 말이 돼....? 어떻게 사람이 그럴 수가 있지....? 지 성욕을 못참고 사람을 패서....진짜 미친 놈이다...... 그냥 사형 시켜버렸으면 좋겠다,2
user-jb2kt8mc7q,"피해자분 혼자 아니예요. 언론에서도 이 사건을 주목하고 있고 국민들도 지켜보고 있어요. 너무 힘드시겠지만, 그래도 무너지지말아주세요.",5.8천
user-mw8bj4jo5e,피해자분 응원합니다 꼭 쾌유하실거예요! 그리고 저 가해자는 영원히 사회로부터 격리시켜야만 합니다,21
SGthem,피해자분께 멀리서나마 힘과 응원을 보냅니다……범죄자는 반드시 그에 상응하는 처벌을 받을 것 입니다!!,5
jyryu1532,피해자보니 마음이 너무 아프다..ㅠ,17
yeoond5492,두려움을 딛고 그알과 인터뷰한 피해자분의 용기를 응원하며 쉽지 않겠지만 회복되시길 진심으로 기원합니다... 제발 죗값받길.. 뻔뻔함에 치가 떨리네요,6
sangyoonlee3623,엄벌이 꼭 이뤄지길 바랍니다.,1
user-bs2yf2cz5l,진짜 너무 화가 난다. 전과 18범이나 되는 놈을 왜 버젓이 사회에 돌아다니게 만들어서 안타까운 사건을 만드냐. 지금 형벌체계가 범죄자의 교화에 제대로 도움이 된다고 생각하냐? 진짜 통탄스럽다,1.9천
user-gb6wm9cu5i,피해자분 정말 보란듯이 건강하게 행복하게 사세요,26
merci820,피해자분의 회복을 기원합니다,10
user-eh8dw8hb4d,신상공개해주세요... 저런사람 사회에 나오면 악 그 자체입니다. 자기가 뭘잘못한지도 모르고 당당하게 억울하다하고 보복한다는 발상자체가... 피해자는 지옥을 사는데 이 생에서 지옥을 못누린다면 죽어서라도 지옥에 가길..피해자분 힘내세요ㅠㅠ,1
soyeon117,본인 스스로 가벼운 형량 유추하는 모습에서 화가나서 소름 끼칩니다 피해자분.. 어떤 말로 위로가 될지 모르겠습니다 하루빨리 안정 찾으시길 바랍니다,15
user-oe2qk4bq5i,피해자분이 저렇게 또박또박 얘기하는걸 보니까 더 마음이 아프네요… 힘내세요..,0
laphaelajung5582,사회 부적응자는 사회로 돌려 보내지 맙시다 . 전과 18범에게 뭔 기회를 더 줘야하는지. 혹 이번 판결의 결과가 사회로 돌려 보내는 판결이 내려 진다면 판결한 판사님 집에 함께 살게하고 책임 지셔야 함. 법이 양심이 있어야지. 대한민국 법은 너무 무책임 하다.,1만
