작성자,내용,추천수
user-vh5id4bj6x,가해자가 혜택이 더많은 이런 우리법을 고쳐야 합니다,0
user-ie6rd2qz8v,한 사람의 평온함을 망쳐놓고 진짜 뻔뻔하다,0
user-ig7zh8ju7x,100% 피해자라서 편들어주는게 맞습니다 그게아니라면 절대 말 들어주질 않습니다. 그래서 한말인듯. 가해자는 형량이 더 많아도 할말없는놈이긴함 근데 진짜 웃긴건 다른 같은 범죄에선 저렇게 형량 안나옴 그게 우리나라의 ㅈ같은 현실임,0
user-ni5xy2jo5n,저렇게 맞으면.....격투기 선수도 생명 잃을 수 도 있는데....저걸 1심 재판부는 뇌 감성이 .....,4
user-tw3ei7te7q,저게반성문이라할수없지 억울하다고하는거지 미친놈 피해자한테 진심어린 사과를해야지 절대 인간이아니다 진심반성한다면 18범까지갔겠냐,0
user-kj7gg6eg2v,피해자 얼마나 두려울까,0
user-lg2ti1ds5s,피해자 한태 미안한 마음 1도 없음 그냥 이순간 반성문 쇼해서 감형받고 또 다른 범죄를 계획하고 있겠지 인스타 글이나 지워라 손발이 오그라 든다,3
ims6847,그렇게 억울해할거 없어 애초에 그런발목아지를 안휘둘렀으면 아무일 없었잖아 출소하게되면 앞으로 죄짓지말고 착하게살아라 그러면 지금처럼 억울할일도 안생기잖아 따라해봐 ( 차카게살자 ),2
user-sb4df2gs3q,"반성문 자체를 없애야 됨, 당사자들끼리 합의한 내용만 참작을 해야지 피해자가 원한 적도 없는 반성문을 왜 판사나 읽고 감형해주냐? 변호사, 검사, 판사 마피아들이 형량 낮추려는 쓰는 꼼수지",1
user-rk5mj2jf1o,사람은 고쳐쓰는거아니다 저런 버러지는 사형이답,0
user-ji1hj9wx8z,판사들 읽어보지도 않고 반성했네 32년구형이니까 20년 땅땅땅,3
user-dj7sg1yj7s,재판부 없애라. 20년후에 나와서 꼭 죽이겠답니다. 피해자를,0
jnk6346,우리나라의 살인과 살인 미수에대한 형량이 너무 약하다고 생각 합니다.,0
user-gl9qk3tr7v,애당초 니가 성범죄 저지르려고 사람 안팼으면 안 생겼을 일을 피해자 얘기만 들어준다고 쓸일인가? 회복되고 있고?..혼수상태가 될정도로 일면식도 모르는 사람을 죽도록 팼지만…살아나서 괜찮다는 건가? 저런 사고방식을 가진 범죄자는 평생 감옥에서 나오지 않아야 한다. 살인할때까지 절대 멈추지 않을것이다,1
user-md5vl7by5l,때린이유와 강간미수를 한 이유가 뭐냐?저여자가 무슨 죄를 지어서 너한테 맞고 강간미수까지 한거냐 무기징역 받기를 바란다,1
user-jc9st9cu7x,그러니까 판사들이 문제라니까 ㅈ대로 감형해주고 전과18범이 저런 개소리를 할수 있다는게 놀랍다,0
user-dr2eq1yr8m,국개의원들 월급 일부씩만 떼서 피해자 개인 경호원 붙여줘라. 대한민국 국민으로서 저런 위협적인 상황에 보호 받을 권리가 있으며 나랏일 하는 니들의 의무이기도 하다. 형량을 개같이 내리도록 법을 만들었다면 그에 따른 피해자 보호로 경호원 붙여줘라. 국민은 지켜볼거다. 일 똑바로 해라. 세금 꽁으로 먹지말고. 즈리고 저놈은 반성의 기미없이 자신의 억울함만 호소하는 뻔뻔하고 괘씸한 죄로 항소하거나 저런 불평할 때마다 형량을 10년씩 늘었으면 좋겠다!!,1
user-iq3jc2sk5e,내가 봐도 이건 적정한 형량이 아니다 20년이 아니라 200년은 받아야지,1
nashiray1563,이건 반성문이 아닌 반발문입니다.,0
user-sl9ii4oy9j,그간 얼마나 형벌이 가벼웠으면 저 ㅈㄹ 할까 전과 18점이 저리 미쳐 날뛰는게 형량 낮게 주는 판사들이 문제다,0
brianwoonkjung846,우리나라는 왜 범죄자한테 반성문을 받고 형을 감해 주는지 모르겠다. 미친 악마의 논리다. 판검사가 뇌물 받았는데 형을 감해 주려는데 명분이 반성문을 받는것 같다. 반성문 제도 없애라! 한국의 판검사들은 쓰레기보다 못하다.,0
booyoungsuh8911,괘심죄를 적용해서 사형이답인것같다. .저아저씨 20년동안 교도소에 서 칼갈고나와서 엉뚱한짓 할자이다. 차제에 성범죄자들 싹쓸이 사형,2
SeeYoungKim,판사들 한창 혈기 왕성하고 사회적 교류 정서적 교감할 시기 그런결 못채우고 지나가버려서 변태도 많고 정서적 교감력이 많이 부족한듯 !! 항상 시민들과 공감대가 안생기네 논리적 사고가 우선인건가?,0
user-cu3pm3jr8u,적은 형량 이라 추가 항소 가야 합니다..,0
user-kj9kt8cw6z,반성문 제도를 없애라. 존경하는 재판장님? 18범이니까 반성문 한 200장 썼겠네,4
inseokyoon4605,울나라 솜방망이 법원 알잖슴? 이슈화 안됐으면 5년형도 안 나왔음. 그나마 최고형 때린거임,6
cloud-kr,전과만 봐도 검사가 가만히두는지 모르겠네.저정도면 흉악범인데 30년때려라,0
user-qz9dm1pm3u,반성문이라기 보단 법원의 고무줄 형량에 대한 항의 질의서 아닐까,1
user-df4ec6pm4o,그럼 피해자 편을 들어주지 가해자말을 왜 들어..,1
jjlettucs8119,반성문은 처딩이나 쓰는거지 성인이면 지가 한 행동에 지가 책임져야는거야 판사야 반성문따위 참작하지마,2
kwanwonChoi,"재판장이 반성문을 봤다면, 그리고 조금만 똑똑하다면 저 인간은 무기징역이다. 글에 내포된 의미를 모르는 건가? 형 살고 나오면 범죄 사실이 리셋되니까 또 해도 형량이 낮아야 한다잖소. 반성문을 저딴식으로 썼는데 형량을 낮춘 거 보면 지인이 도와줬을 거 같다. 잠재적 살인자란 저런 인간을 두고 하는 말임.",1
user-xm9sm2dm8w,뻔뻔한 띨띨아... 재범을 수십번한거는 왜 계산에서 빼노...,4
sungjh5766,반성문이 아니라 그냥 반문이잖아요,1
user-de9co5wu9m,개사과급 반성문,5
user-bo4qh1ex1q,와근데 글씨체 부럽네 저런 흉악한사람이 글씨체가 웰케 좋냐 누가 대신써준거아니야?,0
user-jm7rv7do9f,이게 20년이면 범죄자들은 앞으론 걍 살인하는게 더 이득일 듯. 형량의 상향평준화 이게 절대 좋은게 아니여.,0
routine21,판결문에서 가중요소에 왜 반성없음이 있는지 알겠다.. 법률상 처단형이 10년~50년인데 고작 20년받았는데 무겁다고?ㅋㅋㅋㅋㅋ판사가 겁나 가볍게준건데,0
user-mh6wf6sw4z,형식적인 반성문 받지마라 학교도 아니고 범죄자가 무슨반성문이야 전과가 18범? 계속 반성문 썼을거 아니야 반성이 없는데 계속 풀어주고 죄짓고 뭐하는거냐 나가서 죄지으라고 풀어주는거냐,0
user-oz6hd4nn9i,저게 우리같은 사람들은 열불 터지지만 판사들한테는 통하는 반성문임 저거 반성문 이기영이가 쓴거같음? 저거 판사용 반성문 대필하는 인간이 전문적으로 써준거에요 현실적으로 사회적으로 이슈 안됐으면 20년 절대 안 나왔음,1
user-ct7qh5kt9w,교도소가 너무 편함 !! 교도소 생활을 좀 힘들게 하면 죄저지르기가 어려울듯,0
jungdon8263,왜 나만?? 그동안 정신나간 판사들이 시장판 장사치 처럼 깍아줘서 그렇지 .... 죄진놈이 그냥 재수없다 생각해라.,1
user-ct7qh5kt9w,반성문을 써야할 범죄가 있고 반성문이 필요없는 범죄가 있는거지~ 사람 강간하고 반성문 쓰면 그건 좀 아니지 않나,0
user-fb6md9bd6e,연예인 좋아하는 여성분들만 모아도 이런범죄 충분히 처벌가능한데... 좀 모이시지 ㅜ 그래야 변할텐데,0
user-kw2xh5qo2l,남의 자식아 전과가 많다는게 잘못이야 !! 당신방에 연쇄살인범이랑 같이 수감생활하면 어떨까 하는 생각이 든다.,0
user-rq8dw5hk3i,사과나 반성문은 피해자한테하고 받아주고 안받아주는건 피해자지~ 왜 판사닝께 반성문을 씁니까? 좀이상하죠..... 피해자가 받아주지도 않았는데 왜 법원에서 감형을 해줍니까? 어처구니 없는 상황이다,0
war3goldbug,이현우 50살에나오면 절친도모르는 이사한주소도 알고 피해자 부모도다 보복하고 죽인다는데 빡친변호사 천호성 변호사님도 얜 다시나오면 100퍼 사람 죽이는 ㅅㄲ라고 장담 했죠,1
user-ey4de9lz7c,쓰레기가 존중받은 아름다운 사회,0
user-qk2nl2ox4r,가해자가 알아서 나 반성 안하고 있으니 중범 형량내려달란다 소원대로 무기징역 따려줘라,0
user-rt6rx9nm3q,탈옥 해서 보복하겠다는 얘기 등등 보면 잔인함과 인간이하이기도 하면서 좀 모자란 느낌 아니 많이,1
sume919,반성문이 반성을 하나도 안 했네요,0
user-iy6nf6vr3u,"전과 19범... 평생 죄 짓고, 살면서 무슨 삶에 미련이 있어서, 반성문이냐.... 참 기가 막힌다. 너는 이미 전국민이 생각하는 누구집 자식이냐? 부모님 욕 먹이면서 살고 있으면서, 효도 하겠다고..?",0
user-wo5px8up7z,20년도 부족하긴 하지만 저넘이 다른죄인들에 비해서 많이 받은건 사실이긴하지,0
jwyu805,전과 18범이 할 말은 아니다,3
wincatlove,빵에서 지랑 똑같은놈 만나서 똑같은일 겪기를 나무아비타불 아멘,2
mytubemusic5384,만약에 피해자 사망했으면 넌 무기징역이다,0
user-hi1ds3vb4p,형량두 어의가 없는데반성문하나에 또감형한다면 판사옷 벗어야 할듯,0
storyahns2737,국민들의 언론 관심 집중 된 사건 이다. 배심원들의 권한은 어디 갔낭? 판사의 공감능력 떨어지는 오심 판결이다. 무능력한 판사때문에 사법부의 신뢰가 떨어 졌다. 씁쓸하다.,0
user-gb3zk1fk8z,물론 이사건도 경악스럽지만 지금까지생각해보면 말도안되는 죄를저지르고 마찬가지로 말도안되는 형량을 받고 삼시세끼 밥잘먹고 사는 사람(?)들이 많이 있는데 우리나라는 언제까지 죄저지른사람들이 잘사는 나라가되어야할까여? 피해입은 사람들은 매일 고통인데 왜 매번 이런 일들이 반복되는건가여? 정말바뀔수가없는건가여? 제가 지금 저 피해자분이면 당장 이딴나라 이민가고싶을심정일것같아여 한해한해 참 무서워지는 나라가되는듯하네여...,0
user-mk1gd5et4e,앞으로 돌려차기 할시 20년 다때려주시길바래요,1
luciferdraven3948,부족하다 20년도 적다 반성도 없는데 그냥 사형이 맞는듯 하다,0
user-ik5gy6rt2e,사형은 없는거냐?,3
user-qi7bd2in4o,당연히 억울하지. 우리나라의 엿같은법이 무슨 탄력근로제 마냥 들쭉날쭉이니까.,0
user-nz9qv3gk1q,완전 순수악이구나 하긴 18범이 괜히 18범이아니지,1
user-nk5ij9tn8f,대화가 불가능한 동물인듯,1
user-jh5iq6ux2t,한국에법이란것이어찌하루이틀그랬나항상잘못된걸,0
-memoge,아나운서도 문제가 많네 피해자가 뭐하고 있는지는 왜 떠드는지,0
user-zn5wp3ty8m,사형이 답이다,0
user-vi6vb9km9r,그냥ᆢ신상좀 공개해주세요 왜 우리나락만 이럴까요?,0
kang9140,저걸 충정봉으로 뚝배기를깨버리는 상상을 하게된다.,1
vanish2495,순수악이란게 저런걸까?,0
goja3771,솔직히 성범죄는 뽕알 자르지 않으면 무기징역으로좀 하자 뽕알 떼고 20년이면 인정이다,0
user-hi1ds3vb4p,저 반성문을 믿는다면 파사직 내려놔야 할듯,0
garnet7739,쟨 누범이란 것도 모르나. 발로 머리 걷어차서 기절시키고 머리를 발로 밟은건 살인 의도가 다분한거임. 피해자가 소생해서 다행인거지. 대부분은 걍 그 자리에서 죽거나 식물인간됨. 형량이 높은 게 문제가 아니라 걍 대다수 재소자들 형량이 낮고 인권이 높은게 문제지.,0
kimwoo-sung,지옥행 열차를 태워야 한다,0
jewoocho6150,"고마, 사형시켜라",1
oneul_do_5,형벌을 다 받았다고 깨끗해지냐? 그래서 죄짓지 말라는 것이다. 아직 반성의 기미가 없어 보인다. 또 나오면 죄를 다 받았다는 이유로 죄를 저지를 놈이네,0
newyawl,반성을해서 18범 이니?,4
user-kg1ok9qx2b,내가 판사였으면 최소한 200년 때린다.,2
seanpark5766,20년도 약해~ 종신형 가야지 살인미수범이 뭘 억울해하고 있냐 나오면 보복할게 뻔한데,0
user-ns4gt5lo6q,강자에게 약하고 약자에게강한 똘마니,2
user-vj6sw8ur7o,돌려차기 하나는 올림픽 금메달 감이네요..멋지게 돌려차삐네..이사회가 무헙인들을 이래 만들엇지..반성문? 어이가없다.협객이..반성문,0
Rheejaeho,여태까지 1~2년 살다나왔었는데 20년이라 놀란듯…ㅋㅋㅋㅋㅋ,1
lee6567,저런것도 반성문이라고 부를수가있나ㅋㅋ...,0
user-gy4zb7lv7y,누구를 위한 반성문인가?,0
user-wz8oq6mg7f,불만문이지 서비스 불만 컴플레인을 정성스럽고 공손하게 작성했어;,0
lee-yb8zb,이런 사건반장 보도 뒤에.. 미소로 웃으면서 구독해주세요~~는 아닌듯. 미소나 웃는 표정이 없는 구독요청 멘트가 적절하다 생각되네요 사건내용이 넘 참담합니다,0
user-sf3fr9eu6t,피의자인 저세끼는 반성을 전혀 않하네,0
user-vt3rl1zw7l,피해자탄원서가 그리많아도 그답 좋은결과를 못보는데 그까짓거 거짓반성문이 먹히는이유는...내가죄짓고나오려면나도반성문은 몇만장쓸수있는데.그럼 형은계속낮아지겠네...한국은조만간살인게임으로 유명해질거같네요...,0
user-zs1di7wk6x,제목에서 보이듯이 나만 왜 이렇게 징역 많이 받나? 그럼 이제 부터 같은 범죄나 비슷한범죄 더 심한죄 등 올리며니되겠네여,0
user-vr3qw1bi1b,쓰레기가 종이에 한글도 쓸 줄 알고 신기하네... 한글이.. 참 쉽고 좋은 문자야..,0
kim.h.s1893,저게 무슨 반성문이냐?,0
user-hl4vl2ib7s,억울하다는 반성문이라니 뭔가 앞뒤가 안맞잖아 너쁜×아,0
user-zj6kq3jc2n,괘씸죄 더해서 징역 50년에 처한다,0
mglin3612,2차 범행 계획만으로도 추가 범죄,0
user-vr5vz1yj4o,반성문이아니잖아 ㅎ,0
user-ur6nu6xb8n,알아 들을 수 없는 음성 변조.. 다른 방법은 없나요?,0
kstdsf1206,저게 지금 반성문이냐?,0
user-df4ec6pm4o,나오고 싶어서 별.... 저거는 반성이라고 할 수 없다.,0
yok6595,사형 시켜야되는 인간 목숨 부지시켰더니 훈시하구자빠졌네,0
user-xr6fk9gm2x,곱게 빵 들어가지 뭐 잘난척하면서 손을 놀리냐?,0
user-gw1od1yb7p,왜 약한 사람들을 공격하는지 참으로 이해가 안됩니다. 약한 사람을 공격하지말고 우리나라를 공격하는 나라들의 정상들을 공격해보면 어떨까요. 역사대대로 이름을 떨칠텐데. 제발 자기보다 약한 사람들을 공격하지 말고 강한 사람들을 공격해보세요. 우리민족은 東夷동이 민족입니다. 동쪽에 사는 몸과 마음이 크고 활을 잘 쏘는 민족이라고 중국에서 즉 중국인들 자기 입으로 우리민족을 칭송했습니다. 그런 동이민족이 겨우 약한 사람들만 골라서 공격하는 것은 참으로 챙피합니다.,1
user-ug6qz9fc2q,먼 말이 많어 넌 무기 감이여,1
user-wf6fd3hd5e,우리나라 개법이 만든 괴물이다,0
user-wq4mv3ml4v,20년이 많다? 너만 그렇게 생각한다는거 알간?,0
sevenoh9397,판사를 가르쳐?,0
user-go2nc6if2g,무기징역,1
JJ-ow1fx,현우가 반성을 한다고?? 이현우가?ㅋㅋㄱㅋㄱㅋㄱㅋㅋㄱ이런 씹,0
user-lk8hw1jy8d,싸이코패스인가 보네 공감능력이 전혀 없어,0
youngkim1776,반성문 적으라고 하니깐 컴플레인 하고 ㅈㄹ,0
user-ct7qh5kt9w,지금 시대에 탈옥은 무슨,0
user-fw2yc9pu5r,그 이유를 모르냐?,0
kisstoonable,맞는말이지 지만 많다고 느끼는기 비슷한 사건에 쥐꼬리 만큼 줘놓고는 인마도 이슈 안됬음 그래 받았을긴대 억울하것내,1
user-vj6sw8ur7o,조선시대 엿음 너희..양육강식이야?사자가 너희인간을 먹이로 아는것처럼..인간사회도 이와가타,0
user-hk1vc1nl1k,더큰 범죄도 20년 받기는 힘들다 피해자야 당한 입장에서 억울하겠지만 그렇다고 현제 범죄로 30년 50년 받는것도 말도 안되자나,0
user-lh9iu7is7b,조폭방으로 보내요,0
user-zo1iv3hd7h,발차기한 이모씨 당신이 억울하다고요?머가 억울한데요?반성한다고요?그건 당신 코스프레잔잔아요 그리고 판사님 반성문도 반성문같은걸 받으셨서야죠 제말이 틀렸습니까? 또한 판사님들이나 아님 정치하시는분이거나 아님 속히 힘있는 분들의 자재분이 발차기로 당했어도 저리했을까요?,1
user-iv3mg3mh5u,이주인 시게오여,0
ylkim2520,'피해자란 이유로 다 들어주나' 보수의 화법을 닮았네.,0
typescriptcode,화살촉 화살촉,0
csj7332,한국은 범죄자들을 도와주는 나라다,0
chaebin9426,"부산 돌려차기 남자 가해자 감옥살이 잘 해라 ㅋㅋㅋ 남자 ️ 목걸이 착용 하는게 교회 종교 믿는 사람 이네"" 여성 피해자 치료 잘 받아야 건강 회복이 잘 될 거예요",0
jungskim117,무기,0
kor8543,푸틴 안테 던져줘 용병으로 쓰라고 ~,0
user-zm3my3ui4l,피해자 말이 전부는 아니다ㆍ,0
user-yl2cn1iv2h,고생많고 힘드신건 이해하지만...피해자분도 이기회를 잡을라고 언론 플레이 심하네요....;;;;;인생의 찬스를 잡은것처럼,1
user-qk2ms7my2f,야이양심은있냐미친놈니가돌려차기안했으면징역하루도안살아미친놈아검사구형35년그게딱맛는데아쉽다,0
user-cj3tt4tl2s,뭐래,0
user-vj6sw8ur7o,이현우 살리기 탄원서 제출한다.용기잇는자다.그자?소인배 너가 그자야,0
ssagri218,빵에서 나오면 저 ㅅㄲ 또 범죄를 저지른다 영원히 격리를 시켜야 한다,1
user-ru1qf1jw6t,인간이 아니다 빵에계신형님들이 보내버렷으면 좋겟다!,1
user-ug5pv4yn9n,살아온 평생을 그리살고도 그런말이 나온다,0
user-nt8cn1tt1g,문신은 사람 거르는데 유용하다.,0
