작성자,내용,추천수
user-pu8ci7bw2s,미소를 자아 내시는 울 복준교수님^^,14
user-ip4nd6cr7h,"살인전과가 있는 자가 다시 살인을 저지르면, 반성 운운하며 징역을 삭감 해 줬던 담당판사에게 업무상 과실 치사죄를 적용 해야 합니다.",5
makelder8040,범죄자들이 변호사나 판사님 들의 사랑하는 가족들을 해 하여지만 피해자들의 아픔을 이해할까요 미국교민입니다 항상 감사히시청합니다,4
ccoccosong3284,교수님 본방 못보고 지금 보네요 국정교과서 듣고 넘 웃겼어요 우리교수님은 넘 든든해요 존경합니당,9
user-ki3co7hf3i,옛날처럼 사형제도 있었으면 좋겠네요 90년대가 사형제도가 마지막이였던걸로 알고 있는데 외국처럼 가야 합니다 15년살고 왜나왔는지 이해가 안가네요,8
kdh1609,복준님 나오시는 새치혀 스모킹건 묻지도 따지지도 않고 다보고 있습니다^^ 박동민 피디님도 좋은 프로 많이 만들어주십쇼~~,5
magicallifeagain,오늘 어버이날이라 아버지모시고 외출하느라 생방 못봤네요ㅜ 뒤늦게 보는데 오늘도 알찬 방송 감사합니다,5
user-hv1ei4kd9i,"으악.. 폰 보자마자 들어온건데ㅠㅠ 이미 끝났네요.. 하.. 요새 아이가 언어폭력을 당하는데 나중에 물리적폭력으로 이어지지않을까.. 어떻게 대응을 해야하는게 옳은 방법일지 고민이 많습니다... 김복준교수님, 홍유진 박사님, 사건의뢰팀 모두 응원합니다!!",8
user-co7gi8zq6g,황상고맙습니다 매일듣고 재방송듣고 감사합니다,11
-woobi,임신하면 먹고싶은것도 많은데 분식집 사장님들 감사합니다~ 사형 집행도 해야죠,9
justifypark2835,항상 느끼는 것이지만 형법을 적용하는 대한민국 판사들은 오로지 범죄인의 인권만 생각하는 것이 심각한 문제입니다,3
user-kd3sj7cl5o,너무 잘듣고있어요.티비에 나오시니 스모킹건도 잘보고 있어요.홍박사님도 밝은 목소리 너무 좋아요,5
user-ko7sk2yj3z,맞아요 ~~교수님 말씀 진짜공감되네요.,7
huisukisenberger9186,두분 수고하셨습니다. 재미있게 들었습니다,4
user-wx4rv7eu6k,우리나라에는 판사가족이 살해 당하는 일이 있어야 법이 좀 바뀔 겁니다,3
user-vi7sj1dj9u,김복준.교수님.이런방송이있다는것이너무좋습니다.실방놓치고.이제야봅니다.관계자분들도수고.많으시고덕분에.마니배우고.삶의소중함을느껴보는.시간이됩니다.~수고하심에.감사드립니다.^^,4
gml1371,군인이나 임산부에게는 업주분들이 관대하게 대해주셨으면 좋겠습니다! 군대 환경이 좋아졌다고 하더라도 나라를 지켜주시니 저희가 발뻗고 자는거 아니겠어요...,4
user-pw9uq7gl3f,실시간이나 일반 방송이나 늘 못보고 재방 풀 시청 잘보았습니다,4
user-ox8rw4bm6b,김교수님 홍박사님 수고많으셨습니다^^ 오늘 일때문에 라이브시청 못하고 퇴근하고 씻고 이렇게 시청중입니다 사랑합니데이~^^,8
user-lh4lw3ru7j,식당 주인이 군대도 안갓다 왓나 보네요 . 군대얘기나 군인보면 눈물이 시큼 나는데 ...,5
user-nj8yy9up3k,"세상은 살맛이 납니다 <역시 사건의뢰 (=최고) 콘텐츠 입니다...,> 눈물이 주르륵..., 미혼모 얘기 듣고는..., 받은 만큼..., 형편이 조금 나아지시면, 또 다른 분들께 기부생활화 합시다..., <기부문화 활성화> 하고자 하는 작은 소망과 작은 바램을 두손 모아 기도합니다 연꽃으로 올림",3
user-gu9ez4zn2p,항상 좋은이야기 감사합니다,4
user-er6jw5ds5u,응원합니다,3
applelemon9624,"오늘도 잘 봤어요, 감사합니다~~~~!",4
user-nh4lx1wd1d,어버이날을 맞아 부모님과 맛있는거 먹거나 몸보신을 꼭 하고 싶네요. 유익한 방송 감사하고 좋은 시간보내시길 바랍니다~,5
user-mv3kt9cn9x,오늘은 바빠서 다시보기네요 ㅜㅜ 두분 교수님도 분식집 사장님도 정녹원 사장님도 너무너무 멋지셔요,6
user-jp2or2ds1s,교수님~~~감사합니다. 홍박사님 짱 예쁘다.,5
user-hn7bw6tm7g,김교수님~최고유,3
user-fl3mb4lr6s,라이브 방송 놓쳤네요 재방송으로 잘시청하고 응원합니다 김복준교수님 늘 존경합니다 늘 건강하세요 홍유진박사님 너무 아름다우셔요 늘 응원드립니다 짝짝짝 짝짝짝 짝짝짝,19
enock0914,방송 잘 봤음요~~♡,5
user-xr1ju1di8h,라이브시간에 계속 일이 생겨서 참여를 못하네요 사건의뢰 늘 응원합니다 스모킹건에서 교수님도 뵙고 윤희 프파님 도 나오시고 홍유진박사님 은 점점 더 예뻐지시네요,2
user-gc2bt6fd6i,오늘도. 영상감사히. 보고갑니다.,5
user-pw6kk4ph5o,교수님 명언제조기이십니다 개똥이 새똥이에 빵~~~터졌습니다ㅎㅎㅎ 오늘도 감사히시청하고갑니다,2
island8555,우발 심신미약등으로 변론하는 변호사들도 처벌해야한다..사실이 아닌 거짓으로 변호하면 고발해서 처벌받게 해야한다 현재 의 변호사들 대부분은 가해자들편인듯...돈이 정의를 짓밟고 있다..,3
user-cm9gi8wo7x,너무 좋아요,5
user-pw6tg5lo8n,동백꽃 필무렵 보고 김복준 교수님 알게 됐는데 연기 넘 자연스러우시고 웃기고 재밌는 장면 이었어요 ㅋㅋㅋㅋ 강하늘배우하고 캐미가 좋았어요 ㅋㅋㅋ,2
user-vi9gw7ne3b,장사땜에 라방사수못하고 퇴근해서봅니다 100만가기위해 쓰리쎄트 누르고갑니다,3
user-wj5xd8oe1u,저도 교수님 메일에서 그 군인 이야기 듣구 한동안 맘에 걸렸어요 ㅠ 내 자식이라 생각했음 그렇게 보내진 않았을텐데..ㅠ,4
user-mv1mi5yw8e,김복준 교수님 ️ 짱!,2
user-ko7sk2yj3z,참훈훈한사연이네요.다들복받을실겁니다.어린산모앞으로잘되길~~,10
user-rm8ll8qc3c,김북주님 홍박사님 사랑합니다♡♡♡,3
user-is3nr4be9n,머리 말리면서 보느라 자동자막 텨고 보는데 두분 발음이 좋아서 자막이 크게 이상하지 않아서 좋아요 ㅋㅋ 늘 잘 보고 있습니다. 세상 돌아가는 얘기 등 잘 듣고있어요,5
punkgirl1467,전에 시그널 보다가 김윤희님 나와서 놀랐었어요 ㅎ 오래전부터 연기에 꿈을 키우고 계셨었네요~ 화이팅이에요~!,3
user-vf1ke3ml5g,"""넌 대성공 햇다 짜식아"" 여서 빵 터졋네요 ㅋㅋ 항상 시원 시원한 교수님 한마디에 웃으며 스트레스 풉니다. 감사해요~",1
user-hd4lg8rg6f,복준님항상동기같고 홍박사는 예뿐 며느리 딸 조카 모든것을 합쳐놓은것 만끔너무 예뻐요 마음이 좋은세상에빛이되어주시길 바래봅니다,6
nakmuay-ahn,이번 주도 잘 부탁합니다!,4
shannylee7972,"""25년 받았으면, 너 대성공했다 자식아! "" 오늘의 명언이네요^^",4
user-uk5sq2jf1v,홍박사님 목소리 들으면 저도 기분이 좋아지고 맑아지는 느낌입니다. 고맙습니다,7
user-rm5zr6er5j,항상 응원합니다.,2
yongeekang2494,"홍박사님 이젠 패션센스까지. 날아가겠어요. 김복준교수님, 오늘도 감사합니다.",4
user-iu9yr6rn4p,제주도잘갔다오셨는지 걱정했는데 못가셨군요 어쩌면 잘하신 결정인듯요 괜히 안좋은일이라도 생기면... 다음에 더 좋은날에 다녀오셔요 교수님^^ 홍블리님은 봄날의 햇살처럼 더 이뻐지시네요~ 말씀을 이쁘게 하셔서 그런가봐요 이번 한주도 잘 듣겠습니다,2
user-vs7ip8ui6y,모두 응원합니다,4
sunduckan5844,"변호사를 비롯하여, 피해자의 입장에서 생각하고 판단했으면 합니다.",2
user-lh6gh5qd2f,텨근하고 식사준비하느라 댓글도 힘들어요 그래도 시청은 꼬꼭 건강하세요 두분,3
user-ub2wi7wq1r,복준오빠! 많은 범죄자들을 보면 가족을 끊을땐 오죽하면 그러겠어요 전 끊고사는 그분 이해해요. 아닌가족 만나는것보단 자기인생 살고 좋은 사람 만나는게더 났지 않ㅡ을까요 우리는 자기 마음이란게 있으니,2
kdh1609,장사도 인생도 유두리가 필요할때가 있는것 같습니다. 베풀면 돌고돌아 당신한테 온다는걸 깨달았음 좋겠습니다..,3
user-wp8mm3by6v,고생하셨습니다,5
vegancafes6602,진짜어르신 김복준 오라버니 . 정답백과사전 행복하시고 행운가득하세요 캄사 올립니다 ♧♧♧,2
user-uk5sq2jf1v,너무. 좋아요,5
user-kn6zo2xn1t,박사님들 넘..넘..감사하구 존경합니다..건강하세요,5
user-zf5nm4nd9g,대한민국~ 김복준교수님처럼 정의로 나서는 형사들 많이 배출하시면 정말로 정말로 좋겠습니다,0
user-qf7rw1vv8w,ㅋㅋ 속시원하네요..비비꼬여서 부정적으로 인생사는 사람들 너무 많아요 인생 짧은데..,2
user-ug6tz5zo3k,"김교수님, 홍박사님 반가워요... 퇴근길에 듣고 있어요.. 오랜만에 생방이네욤..",4
mingtube5349,으악 ㅠㅠ 방송 들어왔는데 끝났네요ㅠㅠㅠㅠ,7
user-nz8oz4ep5s,재방으로 봤지만 수고하셧어요^^,2
user-ih9lw9ou3p,두분다존경합니다 ..,1
user-vn4se6om6k,교수님최고! 참나쁘게 편법 써가면서 사는사람도있어요ㆍ. 거주자주차구역! 그래서 전 지금 계속 민원넣고있어요^^,3
zzxxccvvbbnn,진짜 두분 너무 귀여우세요^^~~사건의뢰 평생 해주세요 교수님!! 작은식당 국밥 엄마아빠가! 너무 맛있으시대요ㅎㅎ 정녹수도 오늘 주문했어요^^사건의뢰는 다 좋은 물건만 있어서 좋아요,3
ddochi6186,아마 서빙하신 분이 물어보실 때 1인분 되는지만 확인한것 같네요. 전달받을 때 군인이라는 언질이 있었다면 상황은 달라졌지 싶네요 한창 나이라 1인분은 코끝에 냄새만 스칠 정도만 일텐데. .,2
user-wu2wi3nt8g,오늘 실시간을 못봤네요 ㅠㅠ 이제라도 시청하러 왔어요!,3
camilahan3130,얼마나 먹고싶었으면 고기 1인분을... 짠하네요.,4
Magic-wx7hj,김교수님 홍박사님 수고 하시고 감사히 시청 합니다~ 오늘 어버이날 부모님께도 감사 드립니다 엄마 ~ ㅎ,7
jye7005,우와~ 홍 햅번님이시다 !!!!!,4
user-iy8vf8tn1d,감사합니다 두분께.,2
user-uw6co8sz8i,어차피 사형안시키는데 나같아도 만족한다고 말하겠네요. 두분.찐팬입니다. 제발법좀 강화되기길...,2
user-zd5de9bb2o,라이브,5
rosa-kj1ob,강하늘 배우가 김복준 교수님 말투랑행동 똑같이 연기한듯,4
user-ro3ng4nj7k,군인은 좀 해주지. 그들은 국민들을위해 헌신 하시는데... 맘아프네요,0
user-fw7sl5dz3l,감사합니다!!,3
user-nx6or9cx4k,햐튼김복준 교수님 샤랑하고 존경합니다.~~^^ 우리딸은히 화나네~~~~ 그건아니죠^^,2
user-mx1ge3xh4d,"樹欲靜而風不止 (수욕정이풍부지) 나무는 고요하고자 하나 바람이 그치질 아니하고, 子欲養而親不待 (자욕양이친부대) 자식은 부모를 봉양하려하나 기다려 주지 않는다. 한시외전 저도 참 좋아하는 글입니다. 그런데! 좀전에도 엄마랑 한판 했네요 ㅠ_ㅠ (미티미티미티 ToT)",4
user-gz7jz7or1n,김응수 배우분의 악플 쓰레기통 발언건은 제가 언급한 전생 역사인물 김응렴과 관련이 있습니다 증거 하나만 제시하면 결혼지옥 오은영 리포트 방송의 패널 구성 입니다 대한민국청년하나 모든 개인정보 사찰 착취 가려진 은폐 엄청납니다.,3
user-ko7sk2yj3z,내가돈많이벌고나니.부모님 은벌써가시고없네요~허무합니다.,5
user-bw2pj6hd1z,아들을 둔 부모로서 눈물이 납니다 1인분을 판다고 생각하지말고 나라를 지키는 내아들이 고기가 먹고싶구나! 하는 마음으로 팔지!!! 아니면 군인이라서 서비스예요 하면서 먹게했으면 얼마나 가슴도 뿌듯하고 하루가 행복하지 않았을까요!!?? 아직도 부모들 눈에는 어린아이 입니다 생각할수록 마음이 편치않고 머리속에 상상이 됩니다 고기집 주인은 자식이 없나봅니다!! 인정머리 없고 싹바가지 없는 인간입니다!!그냥 가신 우리군인 아드님이 서운하게 생각하지말고 그런 인간도 있지만 우리나라는 군인 아저씨들을 아주아주 존경하고 감사하게 생각한다는걸 알아줬으면 좋겠습니다 저는 우리나라 군 경을 너무너무 존경하고 사랑합니다,4
youm1302,미혼모를 어떡하던 돕고싶네요,3
takgyukim,배우가 뭐 별거 있나요. 형사 생활연기는 김복준 교수님이 최고입니다. ㅎ,4
user-jy6te5il6b,김복준아저씬 목소리가 사극에서 돌쇠역이나 산적역할에 잘어울려요,3
user-jy6te5il6b,근데 스모킹건은 왜 유튜브로 한시간씩 방송안해죠요?,4
user-qv4gt7km6o,집안에 웬수가 3 하니까 웃긴 댓글이 생각이 났어요 제목 : 남편이 3 첫 댓글 - 아들을 낳았는데 남편이 거기 있었어 이 글의 대댓글 아들을 낳았는데 남편이 있었고 다음해에 아들을 또 낳았는데 작년에 봤던 애가 거기 있었어 그래서 남편이 3,3
user-sx9jo7yd2y,사춘기 못 이깁니다~ 자식과 원수가 될 수 없으니 참는거져ㅋ 하지만 지나고 나면 사랑스런 아들이 되더라구요,2
user-lp6xn6de5z,정말 김복준 선생님. 사형이 없어진 우리 나리에 감옥을 앞으로 몇개나 져야 할까요?,0
user-ux5mg2ov5w,"정신세계가 참 복잡하네. ㅋㅋ 교수님 말씀 너무 재밌게 하셔요. ㅋㅋ 홍박사님 옷 정말 예뻐요. ^^ 그리움만 쌓이네는 원래 다른 가수, 여진 곡이에요. 저의 최애곡입니다.",2
sunduckan5844,"효도하면서 나쁜 사람 있어요,,, 계곡사건 이은혜,, 부모도 똑같은 사람인 것 같았습니다만,, 효녀라고,,,",3
user-nz8oz4ep5s,전 봐야지 해놓고 꼭 못봐요 ㅠㅠ 이번주은 꼭 봐야지 방범이 없을까요? 안잃어 버리고 보는 빙범? 스모킹,2
user-in5ve8nv7v,사랑해요ㅡ,4
user-ir5ib1oz6x,두분덕에 행복합니다~~,5
user-ey7ku1yf1w,홍박사님 이뻐요. ㅎ 팬입니다,0
vickieom835,어린군인 한테 너무했네. 나라를 위해서 의무를 행하다가 휴가차 왔다가 고기 먹고싶어서 왔겄만 고기집 너무했네. 미국 같았으면 더욱 더 대우를 해주고 심지어 처음 보더라도 사주는 사람들도 있건만…. 한국은 너무 야박하네요…..,3
user-pt3lk5fk6o,홍유진 박사님 오늘따라 더욱 예쁘십니다. 옷도 잘 어울리십니다^^,5
user-ub2wi7wq1r,홍유진님 반가워요,3
EugenieS,"홍블리님, 옷 마저도 고급져 보이세요. 사파이어 같아요 ㅎㅎ 복블리님 최강 동안^^ 응수 아찌보다 형아라뉘요.. 한주도 사뢰 덕분에 즐겁게 시작합니다요",5
SS-og1hb,꽃도 받고 용돈도 받고 맛있는것도 먹었네요.어제 댕겨서~~,5
user-ub2wi7wq1r,제 지인중 좀 보통 여성보다 기가센 여자가 있는데 꼭 술꾼이나 깡패들만 사귀는데 저거랑 비슷한데 친구의친구를 사귀다가 술먹다가 소리지르고 싸우다 소주병으로 여자머리찍어서 사건나서 깜빵 5년인가3년남 그언니자체가 보통 여자랑 다름 깡패들만 좋아할 정상적인 남자는 필이 않 가고 그언니도 보통 아니고 보통 사람과 못 만남 제가 그걸 봐서 알아요,2
user-to3oq1eq9x,진짜 열심히 일해주는 경찰은 열에 하나입니다,1
user-oq7xp9cu4u,예전에 약...25년쯤 치킨가게 할 때 애들이 가지러오면 콜라 한병씩 더 줬어요^^ 총총총 걸어 오는 그 모습을 상상하니 너무 예뻐서요~ 오해 마세요 저는 여자입니다^^ 군인은 너무 짠하네요 내가 사장이였다면 2인분같은 1인분으로 줬을텐데.....,2
user-dg7vh8vz3j,홍유진님 머리스타일 너무 이뻐요^^,3
user-pn7qz2iz8k,김복준교수님 염건령교수님 홍유진박사님 사건의뢰 제작진피디님들 감사히 시청하겠습니다 좋아요 눌렀습니다.. 임신중인 미혼모 너무 얼마나 배고팠으면 불쌍하네요 닭계장 다섯분11:51 정녹수 다섯분 당첨되실 다섯분 미리 진심으로 축하드립니다 진심으로 제가 당첨된것마냥 너무기쁩니다 사장님 군인아저씨한테..일인분해주시지 너무한테 박대하네요,7
user-ft3ku7jk9s,홍박사님 ~부모님 뵙고 오셨나용~?^^,2
user-mt3dq4zl3i,재찬아 죽지 말고 만주 가서 나무 심어라~,3
user-ge3wf1zm9t,"사건의뢰 ~화이팅 입니다.김복준교수님,홍유진박사님~어버이날 선물은 카네이션 & 꽃다발이 최고입니다.모든 부모님은 자식 걱정만 한답니다.",5
user-rf9ci2lh8o,국회의원님들받는돈 50프로는 사형선고나무기지얘들한데씀 되겠네용 개뿔없는국민세금쓰지마시고^^~~,2
user-gu8xs8df6s,감사합니다,3
a83142080,오늘은라이브못봤어요. 3일전에신랑이랑싸웠어요.전쟁중이라서요. 지금다시보기합니다. 교수님제주도못가셨네요. 아쉽네요.오늘은짐싸서 나간다는신랑잡고 릴렉스 시킨한고.방송못봤어요,2
user-rm5zr6er5j,"스파르타는 그리스 펠로폰네소스주 남부 라코니아현에 위치한 역사적인 도시이다. 고대 스파르타는 무(武)를 중시했고, ‘스파르타식 교육’ 방식을 남겼다. 이 도시는 레오니다스 왕을 대표적인 역사 인물로 기린다. 레오니다스 왕은 기원전 480년 스파르타군 300명을 이끌고 페르시아 대군과 맞서 싸우다 전사했다. 오늘날의 스파르타 시가지는 1834년 이후 도시계획에 따라 만들어졌다.",2
user-jp2or2ds1s,,4
user-cd1lv1zr6e,현찰. 얼마나받으셨나요?? ㅋㅋㅎ 저도토욜 아이들함께했어요~~~교수님 건강하셔야 됩니다 홍박사님도. 시간지날수록 이뽀지시네요~%%%,3
user-tg2zs2lc1l,김복준교수님 건강을 위해서 살 빼신건데 예전모습이 더 좋다고 안타까워하시는 말씀은 하지 않았으면 합니다~~ 제발요~~!,2
user-jr2uu7vf9v,오래 오래 하세요,2
user-bo3qi9zn3z,11분 만에 시작하네요,2
user-np9bu6ch6l,,2
user-gu6ur9ww3g,안디질거 아니까 큰소리치지 만족같은 소리하네,1
user-rm8ll8qc3c,60중반이라 댓글하기가 좀 힘드네요,2
user-wr5yx3en8p,"내가 상상하는 내용. 의정부는 가보니까 생각보다 멀더라. 아무튼 지하철이든 버스든 복준님이 우리집에 오기 위해선 버스가 좋겠다 버스타고 우리집 근처에서 내리면 내가 정류장에 기다리다가 버스에서 내리는 복준님의 등을 콕 찌른다 우리집에 도착한 시간은 오후 4시. 통닭집에 가서. 통닭을 산다 3인분 난 술을 안먹는다. 술을 먹으면 강박증에 해롭다.. 복준님과 술을 먹어봣자 별다른 이익이 없다 왜냐면 복준님은 나랑 코드가 안맞다 나는 술에 취하는걸 싫어한다 그래서 난 술안먹고 복준님이 먹을 맥주만 2개산다. 그리고 집에 복준님을 데리고 와서 내방에 들어가게하고 앉힌다 통닭을 같이 먹고 나는 사이다를 마신다. 복준님이 유치하다는걸 이미 알고 있으니 유치한 수준으로 낮춘다. 통닭을 먹으며 뭘할까? 복준님이 우리집에 오기전에 미리 준비해둔 영화를 킨다. 그영화도 아무거나 고른게 아니라 복준님의 반응을 살펴보기 좋은 영화를 고른다 복준님은 귀여운 면이 있어서 반응하는걸. 관찰하는게 재밌다. 노트북으로 영화를 키고 불을 환하게 안키고 커튼치고 스탠드를 킨다. 어두운 분위기를 좋아하기 때문이고 복준님의 취향은 무시한채 나의 명령을 따라야한다. 복준님이 담배피러 나가실때를 예견하고 라이터의 음량을 최대치로 올린다. 깜짝놀라게~ 그리고 나서 이불을 깔고 복준님을 눕혀놓고 불을 끄고 30분간 누워서 휴식을 취한다. 그리고 나서 저녁식사를 내가 준비해서 저녁을 먹고 동네한바퀴 산책을 한다 산책하고 나서 집에와서 의례적으로 손발을 씻고 양치를 한다. 그리고 이번에는 밝은조명을 키고 커튼은 치우고 과일먹으며 노트북으로 바둑을 같이 둔다. 과일은 참외를 먹자. 그리고난뒤 숨겨두고 있던 내가 해보고 싶던 복준님의 꿀밤을 때려보기와 볼꼬집기를 시전할 기회를 만들고 기회를 엿보기위해 불을 끄고 이불깔고 잠자는 분위기를 연출한다. 그리고 급작스럽게 꿀밤을 한대 때린다. 그리고선 볼을 꼬집고 달려들면 베개싸움을 한다. 실컷 싸우고나서 잠을 잔다. 다음날 새벽5시에 기상해서 우리집앞에 있는 산책로에서 같이 산책하고 산책로에 사는 청둥오리를 구경한다. 아, 그전에 새벽5시에 일어나서 내가 먼저 일어나서 복준님 10분만 더 주무세요 하고 뜨거운 아메리카노 커피를 내린다. 우리집에 커피머신이 있다. 그래서 같이 도란도란 커피를 마시고 담배도 간단히 피우고 산책을 가는것이다. 산책을 마치고 돌아와서 손질해둔 재료로 된장찌개를 끓여서 아침식사를 하고 세수하고 양치하고 집을 나선다. 복준님을 버스정류장에 바래다주고 버스타고 가는 복준님에게 손을 흔들고 집에 돌아와 서운함에 눈물을 흘린다.",1
user-jp2or2ds1s,쓸대 있는 말하시는구먼 당신이나 제발 들어오지마슈 알아슈.,3
user-bk8sv2wx7n,아퍼,2
bespellbound3532,"권재찬, 나는 사형에 만족? 어차피 집행되지 않을 주제 넘은 과잉인권의 현실을 간파한 살인자 의 주둥아리를 한 인간의 참회록인양 퍼트리는 메스컴이 유치하고, 한심하다.",2
user-zb7dd4bv8l,화딱지 ㅋ,2
user-zd5de9bb2o,꺄,2
H9N7,홍블리님,4
user-jc6jy9zr2r,시작부터 효도는 현찰이다 라는 이야기 좀 불편합니다 돈이 없어 마음은 있지만 할수없어 그러지 못하느느 사람 은 불효자 인가요 돈돈돈 으로 사람 평가하기에 범죄가 일어나 지 않나요,1
user-ub6tr8zo3x,맟아요ㅡ 말 반복하니 정말 듣기 싫다 !!!!,1
user-et4ft8em2f,꺼,2
EugenieS,하하 일등,3
user-yo8el9gi7b,ㅉㅉㅉ,2
user-zk8cd8cv6u,이것두 방송이라고 하고있나,0
user-mm7zu9lc6j,김복준교수님 홍유진박사님 염건령교수님 제작진피디님들 감사합니다 ️ 권재찬 사형선고 잘 받았네요 판사님 감사합니다,4
user-rb8sy3me7o,,4
user-jp2or2ds1s,,3
